CodeInd2,2010pop,state,stateCode,zipCode,StateAbbr,2010.SSrecip,fips,IRS_rtrns
C0135967,16630,Alabama,1,35967,AL,3140,1,6322
C0135968,4575,Alabama,1,35968,AL,1425,1,2482
C0135971,4914,Alabama,1,35971,AL,1205,1,1771
C0135972,1139,Alabama,1,35972,AL,275,1,456
C0135973,2870,Alabama,1,35973,AL,745,1,1060
C0135974,1589,Alabama,1,35974,AL,475,1,780
C0135975,1058,Alabama,1,35975,AL,250,1,391
C0135976,16272,Alabama,1,35976,AL,4255,1,6870
C0135978,5390,Alabama,1,35978,AL,1370,1,2098
C0135979,1398,Alabama,1,35979,AL,390,1,535
C0135980,5161,Alabama,1,35980,AL,950,1,1803
C0135981,2141,Alabama,1,35981,AL,590,1,796
C0135983,3738,Alabama,1,35983,AL,1010,1,1382
C0135984,1889,Alabama,1,35984,AL,560,1,743
C0135986,7744,Alabama,1,35986,AL,1900,1,3050
C0135987,2666,Alabama,1,35987,AL,665,1,974
C0135988,1940,Alabama,1,35988,AL,390,1,742
C0135989,3573,Alabama,1,35989,AL,690,1,1247
C0135990,38,Alabama,1,35990,AL,105,1,
C0136003,1975,Alabama,1,36003,AL,520,1,859
C0136005,1522,Alabama,1,36005,AL,455,1,690
C0136006,1313,Alabama,1,36006,AL,325,1,559
C0136009,2566,Alabama,1,36009,AL,670,1,1024
C0136010,4677,Alabama,1,36010,AL,1440,1,2333
C0136013,562,Alabama,1,36013,AL,65,1,188
C0136016,5150,Alabama,1,36016,AL,995,1,1379
C0136017,3318,Alabama,1,36017,AL,455,1,634
C0136020,1123,Alabama,1,36020,AL,265,1,538
C0136022,13092,Alabama,1,36022,AL,1975,1,5225
C0136024,5428,Alabama,1,36024,AL,1510,1,2583
C0136025,5729,Alabama,1,36025,AL,770,1,1945
C0136026,1089,Alabama,1,36026,AL,345,1,268
C0136027,16261,Alabama,1,36027,AL,3570,1,6728
C0136028,1746,Alabama,1,36028,AL,455,1,660
C0136029,723,Alabama,1,36029,AL,215,1,378
C0136030,491,Alabama,1,36030,AL,135,1,220
C0136031,156,Alabama,1,36031,AL,70,1,
C0136032,2339,Alabama,1,36032,AL,640,1,1187
C0136033,4299,Alabama,1,36033,AL,1180,1,1646
C0136034,807,Alabama,1,36034,AL,200,1,314
C0136035,1913,Alabama,1,36035,AL,495,1,797
C0136036,2003,Alabama,1,36036,AL,430,1,859
C0136037,14074,Alabama,1,36037,AL,3320,1,5935
C0136038,57,Alabama,1,36038,AL,65,1,
C0136039,253,Alabama,1,36039,AL,65,1,105
C0136040,3976,Alabama,1,36040,AL,1005,1,2010
C0136041,1318,Alabama,1,36041,AL,330,1,548
C0136042,1500,Alabama,1,36042,AL,360,1,551
C0136043,3666,Alabama,1,36043,AL,955,1,1788
C0136046,1490,Alabama,1,36046,AL,350,1,572
C0136047,1396,Alabama,1,36047,AL,430,1,683
C0136048,1459,Alabama,1,36048,AL,505,1,652
C0136049,5706,Alabama,1,36049,AL,1330,1,2284
C0136051,2304,Alabama,1,36051,AL,485,1,955
C0136052,739,Alabama,1,36052,AL,165,1,357
C0136053,1967,Alabama,1,36053,AL,550,1,835
C0136054,15066,Alabama,1,36054,AL,2390,1,7157
C0136064,6753,Alabama,1,36064,AL,980,1,3130
C0136066,19089,Alabama,1,36066,AL,2905,1,8428
C0136067,26954,Alabama,1,36067,AL,4865,1,11961
C0136069,1935,Alabama,1,36069,AL,610,1,920
C0136071,766,Alabama,1,36071,AL,255,1,383
C0136075,2226,Alabama,1,36075,AL,470,1,942
C0136078,13179,Alabama,1,36078,AL,2980,1,5700
C0136079,9339,Alabama,1,36079,AL,1555,1,3465
C0136080,2271,Alabama,1,36080,AL,580,1,992
C0136081,15267,Alabama,1,36081,AL,2915,1,6225
C0136082,1667,Alabama,1,36082,AL,,,
C0136083,9563,Alabama,1,36083,AL,2145,1,4275
C0136088,4767,Alabama,1,36088,AL,440,1,1702
C0136089,8760,Alabama,1,36089,AL,1675,1,3159
C0136091,3648,Alabama,1,36091,AL,830,1,1558
C0136092,20274,Alabama,1,36092,AL,4060,1,9539
C0136093,9456,Alabama,1,36093,AL,1850,1,4652
C0136104,9468,Alabama,1,36104,AL,1520,1,4605
C0136105,12043,Alabama,1,36105,AL,2805,1,6969
C0136106,15211,Alabama,1,36106,AL,2680,1,7570
C0136107,9589,Alabama,1,36107,AL,1570,1,4453
C0136108,21306,Alabama,1,36108,AL,4960,1,11267
C0136109,24777,Alabama,1,36109,AL,5690,1,12790
C0136110,12997,Alabama,1,36110,AL,2645,1,6728
C0136111,12176,Alabama,1,36111,AL,2490,1,7479
C0136112,553,Alabama,1,36112,AL,,,
C0136113,1902,Alabama,1,36113,AL,,,335
C0136115,623,Alabama,1,36115,AL,15,1,306
C0136116,43790,Alabama,1,36116,AL,5360,1,23285
C0136117,50268,Alabama,1,36117,AL,6800,1,22547
C0136201,20156,Alabama,1,36201,AL,4625,1,6888
C0136203,18799,Alabama,1,36203,AL,3825,1,8219
C0136205,635,Alabama,1,36205,AL,155,1,297
C0136206,11427,Alabama,1,36206,AL,2525,1,4568
C0136207,19801,Alabama,1,36207,AL,4120,1,8193
C0136250,4603,Alabama,1,36250,AL,1000,1,2012
C0136251,5103,Alabama,1,36251,AL,1400,1,2033
C0136255,969,Alabama,1,36255,AL,235,1,345
C0136256,1570,Alabama,1,36256,AL,420,1,651
C0136258,1599,Alabama,1,36258,AL,410,1,630
C0136260,4247,Alabama,1,36260,AL,860,1,1620
C0136262,1448,Alabama,1,36262,AL,345,1,517
C0136263,658,Alabama,1,36263,AL,160,1,292
C0136264,8659,Alabama,1,36264,AL,2270,1,3386
C0136265,21060,Alabama,1,36265,AL,3735,1,7667
C0136266,5582,Alabama,1,36266,AL,1515,1,2096
C0136267,35,Alabama,1,36267,AL,70,1,
C0136268,5432,Alabama,1,36268,AL,1325,1,2220
C0136269,1395,Alabama,1,36269,AL,320,1,450
C0136271,6023,Alabama,1,36271,AL,1360,1,2386
C0136272,13389,Alabama,1,36272,AL,3650,1,4839
C0136273,2914,Alabama,1,36273,AL,660,1,1031
C0136274,11199,Alabama,1,36274,AL,2790,1,4403
C0136276,2592,Alabama,1,36276,AL,580,1,889
C0136277,5420,Alabama,1,36277,AL,1290,1,2363
C0136278,4366,Alabama,1,36278,AL,1270,1,1776
C0136279,2645,Alabama,1,36279,AL,625,1,1100
C0136280,3932,Alabama,1,36280,AL,1005,1,1498
C0136301,35759,Alabama,1,36301,AL,7395,1,15085
C0136303,30217,Alabama,1,36303,AL,6195,1,14004
C0136305,14470,Alabama,1,36305,AL,2785,1,6496
C0136310,6783,Alabama,1,36310,AL,2085,1,2639
C0136311,2770,Alabama,1,36311,AL,725,1,1019
C0136312,6187,Alabama,1,36312,AL,1515,1,2422
C0136313,285,Alabama,1,36313,AL,80,1,
C0136314,595,Alabama,1,36314,AL,150,1,235
C0136316,1722,Alabama,1,36316,AL,435,1,716
C0136317,590,Alabama,1,36317,AL,175,1,211
C0136318,1296,Alabama,1,36318,AL,355,1,465
C0136319,2276,Alabama,1,36319,AL,620,1,955
C0136320,3837,Alabama,1,36320,AL,905,1,1385
C0136321,1632,Alabama,1,36321,AL,420,1,746
C0136322,9072,Alabama,1,36322,AL,1750,1,3703
C0136323,8255,Alabama,1,36323,AL,2180,1,3120
C0136330,35530,Alabama,1,36330,AL,5640,1,14490
C0136340,5490,Alabama,1,36340,AL,1620,1,2223
C0136343,1579,Alabama,1,36343,AL,405,1,633
C0136344,5732,Alabama,1,36344,AL,1425,1,2159
C0136345,7822,Alabama,1,36345,AL,1750,1,3429
C0136346,1456,Alabama,1,36346,AL,365,1,532
C0136350,6540,Alabama,1,36350,AL,1340,1,2806
C0136351,3146,Alabama,1,36351,AL,840,1,1427
C0136352,4885,Alabama,1,36352,AL,1080,1,2073
C0136353,1968,Alabama,1,36353,AL,530,1,855
C0136360,20157,Alabama,1,36360,AL,4680,1,7941
C0136362,4637,Alabama,1,36362,AL,45,1,1329
C0136370,972,Alabama,1,36370,AL,255,1,391
C0136371,720,Alabama,1,36371,AL,165,1,
C0136373,581,Alabama,1,36373,AL,200,1,246
C0136374,970,Alabama,1,36374,AL,310,1,491
C0136375,7390,Alabama,1,36375,AL,1775,1,2847
C0136376,2445,Alabama,1,36376,AL,625,1,962
C0136401,8314,Alabama,1,36401,AL,2345,1,3181
C0136420,10673,Alabama,1,36420,AL,3075,1,4788
C0136421,9241,Alabama,1,36421,AL,2045,1,3398
C0136425,1008,Alabama,1,36425,AL,265,1,400
C0136426,16202,Alabama,1,36426,AL,3765,1,5661
C0136432,2420,Alabama,1,36432,AL,795,1,1018
C0136435,579,Alabama,1,36435,AL,165,1,230
C0136436,531,Alabama,1,36436,AL,105,1,190
C0136439,583,Alabama,1,36439,AL,255,1,
C0136441,3576,Alabama,1,36441,AL,915,1,1441
C0136442,3555,Alabama,1,36442,AL,960,1,1160
C0136444,702,Alabama,1,36444,AL,215,1,240
C0136445,5050,Alabama,1,36445,AL,1085,1,1556
C0136446,490,Alabama,1,36446,AL,175,1,
C0136451,4977,Alabama,1,36451,AL,1260,1,1997
C0136453,2198,Alabama,1,36453,AL,685,1,887
C0136454,51,Alabama,1,36454,AL,25,1,
C0136455,465,Alabama,1,36455,AL,155,1,
C0136456,1820,Alabama,1,36456,AL,520,1,756
C0136460,10738,Alabama,1,36460,AL,1945,1,3319
C0136467,10058,Alabama,1,36467,AL,2885,1,3922
C0136470,98,Alabama,1,36470,AL,20,1,
C0136471,1257,Alabama,1,36471,AL,380,1,475
C0136473,106,Alabama,1,36473,AL,50,1,
C0136474,2926,Alabama,1,36474,AL,790,1,1130
C0136475,2208,Alabama,1,36475,AL,585,1,751
C0136476,51,Alabama,1,36476,AL,110,1,
C0136477,4946,Alabama,1,36477,AL,1305,1,1765
C0136480,1773,Alabama,1,36480,AL,455,1,695
C0136481,593,Alabama,1,36481,AL,125,1,138
C0136482,1090,Alabama,1,36482,AL,250,1,406
C0136483,536,Alabama,1,36483,AL,145,1,179
C0136502,18355,Alabama,1,36502,AL,3425,1,5881
C0136505,1481,Alabama,1,36505,AL,300,1,604
C0136507,19090,Alabama,1,36507,AL,4155,1,7671
C0136509,1983,Alabama,1,36509,AL,470,1,951
C0136511,764,Alabama,1,36511,AL,225,1,621
C0136512,46,Alabama,1,36512,AL,40,1,
C0136513,555,Alabama,1,36513,AL,215,1,
C0136518,2842,Alabama,1,36518,AL,690,1,1097
C0136521,5431,Alabama,1,36521,AL,1085,1,2020
C0136522,7183,Alabama,1,36522,AL,1590,1,2881
C0136523,2818,Alabama,1,36523,AL,625,1,1130
C0136524,1232,Alabama,1,36524,AL,405,1,463
C0136525,1935,Alabama,1,36525,AL,475,1,883
C0136526,27890,Alabama,1,36526,AL,4595,1,13006
C0136527,12109,Alabama,1,36527,AL,1855,1,5167
C0136528,1237,Alabama,1,36528,AL,380,1,679
C0136529,478,Alabama,1,36529,AL,150,1,238
C0136530,6873,Alabama,1,36530,AL,1710,1,2929
C0136532,27829,Alabama,1,36532,AL,6245,1,11689
C0136535,26767,Alabama,1,36535,AL,5770,1,10633
C0136538,374,Alabama,1,36538,AL,135,1,153
C0136539,802,Alabama,1,36539,AL,170,1,264
C0136540,691,Alabama,1,36540,AL,235,1,378
C0136541,15647,Alabama,1,36541,AL,2835,1,5830
C0136542,12705,Alabama,1,36542,AL,2430,1,5155
C0136543,66,Alabama,1,36543,AL,20,1,
C0136544,12476,Alabama,1,36544,AL,2005,1,4532
C0136545,9941,Alabama,1,36545,AL,2445,1,3991
C0136548,1136,Alabama,1,36548,AL,275,1,558
C0136549,4271,Alabama,1,36549,AL,2065,1,2117
C0136550,217,Alabama,1,36550,AL,80,1,
C0136551,8258,Alabama,1,36551,AL,1455,1,3523
C0136553,3575,Alabama,1,36553,AL,790,1,1326
C0136555,654,Alabama,1,36555,AL,400,1,607
C0136556,308,Alabama,1,36556,AL,105,1,
C0136558,3854,Alabama,1,36558,AL,1010,1,1335
C0136559,233,Alabama,1,36559,AL,340,1,
C0136560,3690,Alabama,1,36560,AL,955,1,1456
C0136561,5808,Alabama,1,36561,AL,1775,1,3148
C0136562,1596,Alabama,1,36562,AL,380,1,700
C0136564,107,Alabama,1,36564,AL,440,1,
C0136567,12672,Alabama,1,36567,AL,2645,1,5355
C0136568,162,Alabama,1,36568,AL,225,1,
C0136569,928,Alabama,1,36569,AL,190,1,357
C0136571,14423,Alabama,1,36571,AL,3375,1,6505
C0136572,6340,Alabama,1,36572,AL,1460,1,3031
C0136574,1341,Alabama,1,36574,AL,330,1,514
C0136575,18345,Alabama,1,36575,AL,3455,1,7912
C0136576,4143,Alabama,1,36576,AL,845,1,1732
C0136578,1749,Alabama,1,36578,AL,425,1,791
C0136579,1590,Alabama,1,36579,AL,515,1,753
C0136580,5420,Alabama,1,36580,AL,1140,1,2284
C0136581,224,Alabama,1,36581,AL,45,1,
C0136582,24624,Alabama,1,36582,AL,4285,1,9991
C0136583,639,Alabama,1,36583,AL,150,1,262
C0136584,772,Alabama,1,36584,AL,180,1,272
C0136585,972,Alabama,1,36585,AL,270,1,433
C0136587,12053,Alabama,1,36587,AL,2075,1,4108
C0136590,20,Alabama,1,36590,AL,400,1,
C0136602,1057,Alabama,1,36602,AL,270,1,486
C0136603,7922,Alabama,1,36603,AL,1765,1,2809
C0136604,10456,Alabama,1,36604,AL,1600,1,4240
C0136605,30111,Alabama,1,36605,AL,5905,1,12693
C0136606,18733,Alabama,1,36606,AL,3000,1,8808
C0136607,6852,Alabama,1,36607,AL,1585,1,2836
C0136608,36864,Alabama,1,36608,AL,6070,1,15498
C0136609,25846,Alabama,1,36609,AL,4020,1,10834
C0136610,13209,Alabama,1,36610,AL,3285,1,5601
C0136611,6106,Alabama,1,36611,AL,1350,1,2485
C0136612,4541,Alabama,1,36612,AL,1080,1,1958
C0136613,12749,Alabama,1,36613,AL,2820,1,5169
C0136615,391,Alabama,1,36615,AL,20,1,
C0136616,27,Alabama,1,36616,AL,145,1,
C0136617,13967,Alabama,1,36617,AL,4015,1,6063
C0136618,16737,Alabama,1,36618,AL,3330,1,7540
C0136619,14269,Alabama,1,36619,AL,3090,1,6622
C0136688,659,Alabama,1,36688,AL,,,
C0136693,17847,Alabama,1,36693,AL,4215,1,8473
C0136695,45118,Alabama,1,36695,AL,6750,1,19809
C0136701,24268,Alabama,1,36701,AL,5475,1,9882
C0136703,13643,Alabama,1,36703,AL,2930,1,5241
C0136720,784,Alabama,1,36720,AL,250,1,296
C0136722,472,Alabama,1,36722,AL,125,1,166
C0136723,230,Alabama,1,36723,AL,60,1,
C0136726,4814,Alabama,1,36726,AL,1335,1,1899
C0136727,61,Alabama,1,36727,AL,25,1,
C0136728,461,Alabama,1,36728,AL,215,1,281
C0136732,8395,Alabama,1,36732,AL,2195,1,3549
C0136736,1207,Alabama,1,36736,AL,405,1,526
C0136738,952,Alabama,1,36738,AL,235,1,371
C0136740,1328,Alabama,1,36740,AL,380,1,487
C0136742,2554,Alabama,1,36742,AL,660,1,917
C0136744,7419,Alabama,1,36744,AL,1840,1,2678
C0136748,3260,Alabama,1,36748,AL,980,1,1378
C0136749,1089,Alabama,1,36749,AL,245,1,437
C0136750,2901,Alabama,1,36750,AL,715,1,1165
C0136751,945,Alabama,1,36751,AL,300,1,349
C0136752,1644,Alabama,1,36752,AL,440,1,776
C0136753,85,Alabama,1,36753,AL,25,1,
C0136754,344,Alabama,1,36754,AL,140,1,114
C0136756,6165,Alabama,1,36756,AL,1725,1,2210
C0136758,1412,Alabama,1,36758,AL,330,1,561
C0136759,1501,Alabama,1,36759,AL,445,1,679
C0136761,1161,Alabama,1,36761,AL,320,1,484
C0136763,139,Alabama,1,36763,AL,75,1,
C0136765,1294,Alabama,1,36765,AL,395,1,505
C0136766,25,Alabama,1,36766,AL,40,1,
C0136767,2012,Alabama,1,36767,AL,590,1,802
C0136768,1096,Alabama,1,36768,AL,235,1,325
C0136769,3014,Alabama,1,36769,AL,835,1,1097
C0136773,512,Alabama,1,36773,AL,120,1,168
C0136775,800,Alabama,1,36775,AL,300,1,364
C0136776,1489,Alabama,1,36776,AL,420,1,627
C0136782,2405,Alabama,1,36782,AL,675,1,860
C0136783,945,Alabama,1,36783,AL,285,1,329
C0136784,7754,Alabama,1,36784,AL,2075,1,3220
C0136785,1165,Alabama,1,36785,AL,320,1,590
C0136786,3365,Alabama,1,36786,AL,870,1,1440
C0136790,139,Alabama,1,36790,AL,85,1,104
C0136792,1169,Alabama,1,36792,AL,310,1,438
C0136793,568,Alabama,1,36793,AL,170,1,228
C0136801,22214,Alabama,1,36801,AL,4190,1,9786
C0136804,16861,Alabama,1,36804,AL,3110,1,7264
C0136830,33201,Alabama,1,36830,AL,3900,1,14164
C0136832,22071,Alabama,1,36832,AL,1355,1,7195
C0136849,3150,Alabama,1,36849,AL,,,
C0136850,2630,Alabama,1,36850,AL,885,1,1101
C0136852,2129,Alabama,1,36852,AL,500,1,952
C0136853,8269,Alabama,1,36853,AL,2570,1,3383
C0136854,14576,Alabama,1,36854,AL,3690,1,6498
C0136855,1551,Alabama,1,36855,AL,470,1,565
C0136856,3719,Alabama,1,36856,AL,580,1,2050
C0136858,441,Alabama,1,36858,AL,160,1,212
C0136859,34,Alabama,1,36859,AL,,,
C0136860,1580,Alabama,1,36860,AL,510,1,676
C0136861,3264,Alabama,1,36861,AL,900,1,1268
C0136862,6623,Alabama,1,36862,AL,1805,1,2571
C0136863,11672,Alabama,1,36863,AL,3300,1,5393
C0136865,23,Alabama,1,36865,AL,120,1,
C0136866,3955,Alabama,1,36866,AL,935,1,1689
C0136867,22210,Alabama,1,36867,AL,3645,1,9061
C0136869,18751,Alabama,1,36869,AL,3590,1,9004
C0136870,18783,Alabama,1,36870,AL,2140,1,7156
C0136871,1277,Alabama,1,36871,AL,285,1,433
C0136874,7901,Alabama,1,36874,AL,1520,1,3319
C0136875,4622,Alabama,1,36875,AL,1065,1,1921
C0136877,11414,Alabama,1,36877,AL,2130,1,4895
C0136879,2114,Alabama,1,36879,AL,330,1,683
C0136901,329,Alabama,1,36901,AL,125,1,
C0136904,4098,Alabama,1,36904,AL,1365,1,1680
C0136907,1930,Alabama,1,36907,AL,480,1,688
C0136908,2417,Alabama,1,36908,AL,680,1,913
C0136910,35,Alabama,1,36910,AL,20,1,
C0136912,2017,Alabama,1,36912,AL,655,1,760
C0136913,53,Alabama,1,36913,AL,40,1,
C0136915,627,Alabama,1,36915,AL,195,1,195
C0136916,709,Alabama,1,36916,AL,220,1,278
C0136919,2143,Alabama,1,36919,AL,565,1,766
C0136921,1035,Alabama,1,36921,AL,315,1,433
C0136922,656,Alabama,1,36922,AL,210,1,234
C0136925,3115,Alabama,1,36925,AL,840,1,1194
C0138852,51,Alabama,1,38852,AL,,,
C0299501,17603,Alaska,2,99501,AK,2520,2,10166
C0299502,24168,Alaska,2,99502,AK,1965,2,12167
C0299503,14563,Alaska,2,99503,AK,1810,2,9474
C0299504,40914,Alaska,2,99504,AK,4135,2,19937
C0299505,6174,Alaska,2,99505,AK,60,2,2725
C0299506,7749,Alaska,2,99506,AK,50,2,3616
C0299507,37850,Alaska,2,99507,AK,2805,2,19288
C0299508,35857,Alaska,2,99508,AK,3700,2,17033
C0299510,353,Alaska,2,99510,AK,255,2,
C0299513,0,Alaska,2,99513,AK,,,
C0299515,22441,Alaska,2,99515,AK,1885,2,12284
C0299516,20095,Alaska,2,99516,AK,1585,2,9835
C0299517,16645,Alaska,2,99517,AK,1690,2,8848
C0299518,10225,Alaska,2,99518,AK,925,2,5520
C0299519,1316,Alaska,2,99519,AK,95,2,
C0299540,320,Alaska,2,99540,AK,35,2,144
C0299546,326,Alaska,2,99546,AK,,,
C0299547,61,Alaska,2,99547,AK,,,
C0299548,73,Alaska,2,99548,AK,15,2,
C0299549,102,Alaska,2,99549,AK,15,2,
C0299550,197,Alaska,2,99550,AK,30,2,
C0299551,627,Alaska,2,99551,AK,75,2,
C0299552,346,Alaska,2,99552,AK,35,2,
C0299553,1027,Alaska,2,99553,AK,,,
C0299554,677,Alaska,2,99554,AK,75,2,
C0299555,221,Alaska,2,99555,AK,,,
C0299556,2510,Alaska,2,99556,AK,465,2,1134
C0299557,726,Alaska,2,99557,AK,55,2,
C0299558,85,Alaska,2,99558,AK,,,
C0299559,7632,Alaska,2,99559,AK,490,2,
C0299561,418,Alaska,2,99561,AK,50,2,
C0299563,938,Alaska,2,99563,AK,60,2,
C0299564,91,Alaska,2,99564,AK,15,2,
C0299565,78,Alaska,2,99565,AK,,,
C0299566,192,Alaska,2,99566,AK,30,2,
C0299567,9211,Alaska,2,99567,AK,930,2,4452
C0299568,279,Alaska,2,99568,AK,65,2,179
C0299569,64,Alaska,2,99569,AK,,,
C0299571,160,Alaska,2,99571,AK,,,
C0299572,296,Alaska,2,99572,AK,115,2,219
C0299573,1115,Alaska,2,99573,AK,180,2,566
C0299574,2348,Alaska,2,99574,AK,290,2,
C0299575,105,Alaska,2,99575,AK,,,
C0299576,2603,Alaska,2,99576,AK,275,2,
C0299577,25771,Alaska,2,99577,AK,1995,2,13203
C0299578,296,Alaska,2,99578,AK,35,2,
C0299579,109,Alaska,2,99579,AK,15,2,
C0299580,115,Alaska,2,99580,AK,20,2,
C0299581,762,Alaska,2,99581,AK,80,2,
C0299583,35,Alaska,2,99583,AK,,,
C0299585,417,Alaska,2,99585,AK,45,2,
C0299586,605,Alaska,2,99586,AK,130,2,272
C0299587,2250,Alaska,2,99587,AK,120,2,
C0299588,980,Alaska,2,99588,AK,210,2,729
C0299589,243,Alaska,2,99589,AK,25,2,
C0299590,194,Alaska,2,99590,AK,15,2,
C0299591,102,Alaska,2,99591,AK,,,
C0299602,178,Alaska,2,99602,AK,20,2,
C0299603,9840,Alaska,2,99603,AK,1670,2,5577
C0299604,1093,Alaska,2,99604,AK,95,2,
C0299605,211,Alaska,2,99605,AK,45,2,114
C0299606,469,Alaska,2,99606,AK,40,2,
C0299607,216,Alaska,2,99607,AK,20,2,
C0299609,569,Alaska,2,99609,AK,50,2,
C0299610,2167,Alaska,2,99610,AK,485,2,1218
C0299611,15122,Alaska,2,99611,AK,1910,2,6878
C0299612,938,Alaska,2,99612,AK,55,2,
C0299613,434,Alaska,2,99613,AK,55,2,
C0299614,639,Alaska,2,99614,AK,70,2,
C0299615,12899,Alaska,2,99615,AK,1215,2,6776
C0299620,577,Alaska,2,99620,AK,55,2,
C0299621,723,Alaska,2,99621,AK,80,2,
C0299622,321,Alaska,2,99622,AK,30,2,
C0299624,90,Alaska,2,99624,AK,15,2,
C0299625,72,Alaska,2,99625,AK,,,
C0299626,282,Alaska,2,99626,AK,30,2,
C0299627,406,Alaska,2,99627,AK,55,2,
C0299628,443,Alaska,2,99628,AK,65,2,
C0299630,191,Alaska,2,99630,AK,30,2,
C0299631,228,Alaska,2,99631,AK,30,2,132
C0299632,813,Alaska,2,99632,AK,75,2,
C0299633,544,Alaska,2,99633,AK,65,2,
C0299634,354,Alaska,2,99634,AK,45,2,
C0299636,510,Alaska,2,99636,AK,40,2,
C0299637,590,Alaska,2,99637,AK,65,2,
C0299638,18,Alaska,2,99638,AK,,,
C0299639,1131,Alaska,2,99639,AK,335,2,619
C0299640,174,Alaska,2,99640,AK,20,2,
C0299641,496,Alaska,2,99641,AK,40,2,
C0299643,218,Alaska,2,99643,AK,25,2,
C0299644,175,Alaska,2,99644,AK,30,2,
C0299645,25176,Alaska,2,99645,AK,3035,2,12322
C0299647,44,Alaska,2,99647,AK,,,
C0299648,113,Alaska,2,99648,AK,,,
C0299649,80,Alaska,2,99649,AK,,,
C0299650,568,Alaska,2,99650,AK,70,2,
C0299651,61,Alaska,2,99651,AK,,,
C0299652,3703,Alaska,2,99652,AK,500,2,
C0299653,159,Alaska,2,99653,AK,15,2,
C0299654,52168,Alaska,2,99654,AK,3795,2,16564
C0299655,669,Alaska,2,99655,AK,60,2,
C0299656,25,Alaska,2,99656,AK,,,
C0299657,329,Alaska,2,99657,AK,20,2,
C0299658,616,Alaska,2,99658,AK,60,2,
C0299659,401,Alaska,2,99659,AK,25,2,
C0299660,479,Alaska,2,99660,AK,50,2,
C0299661,978,Alaska,2,99661,AK,65,2,
C0299662,480,Alaska,2,99662,AK,40,2,
C0299663,414,Alaska,2,99663,AK,105,2,
C0299664,4932,Alaska,2,99664,AK,580,2,2539
C0299665,83,Alaska,2,99665,AK,,,
C0299666,189,Alaska,2,99666,AK,30,2,
C0299667,65,Alaska,2,99667,AK,15,2,
C0299668,86,Alaska,2,99668,AK,15,2,
C0299669,14191,Alaska,2,99669,AK,2360,2,7760
C0299670,79,Alaska,2,99670,AK,,,
C0299671,556,Alaska,2,99671,AK,55,2,
C0299672,3704,Alaska,2,99672,AK,680,2,1627
C0299674,1444,Alaska,2,99674,AK,240,2,700
C0299676,1546,Alaska,2,99676,AK,260,2,904
C0299677,88,Alaska,2,99677,AK,,,
C0299678,891,Alaska,2,99678,AK,100,2,
C0299679,373,Alaska,2,99679,AK,30,2,
C0299680,408,Alaska,2,99680,AK,45,2,
C0299681,325,Alaska,2,99681,AK,50,2,
C0299682,373,Alaska,2,99682,AK,15,2,
C0299683,524,Alaska,2,99683,AK,105,2,
C0299684,688,Alaska,2,99684,AK,110,2,
C0299685,4224,Alaska,2,99685,AK,50,2,
C0299686,4005,Alaska,2,99686,AK,340,2,2155
C0299688,2759,Alaska,2,99688,AK,620,2,1325
C0299689,662,Alaska,2,99689,AK,100,2,
C0299690,280,Alaska,2,99690,AK,25,2,
C0299691,95,Alaska,2,99691,AK,15,2,
C0299692,152,Alaska,2,99692,AK,50,2,
C0299693,248,Alaska,2,99693,AK,40,2,
C0299694,1512,Alaska,2,99694,AK,115,2,
C0299695,7,Alaska,2,99695,AK,20,2,
C0299701,19019,Alaska,2,99701,AK,2090,2,9013
C0299702,2647,Alaska,2,99702,AK,20,2,1133
C0299703,7065,Alaska,2,99703,AK,50,2,3373
C0299704,24,Alaska,2,99704,AK,,,
C0299705,22544,Alaska,2,99705,AK,1460,2,9294
C0299706,13,Alaska,2,99706,AK,215,2,
C0299709,29830,Alaska,2,99709,AK,1825,2,11104
C0299712,13866,Alaska,2,99712,AK,830,2,4505
C0299714,1385,Alaska,2,99714,AK,165,2,467
C0299720,208,Alaska,2,99720,AK,25,2,
C0299721,324,Alaska,2,99721,AK,35,2,
C0299722,152,Alaska,2,99722,AK,15,2,
C0299723,4213,Alaska,2,99723,AK,335,2,
C0299724,84,Alaska,2,99724,AK,,,
C0299726,30,Alaska,2,99726,AK,,,
C0299727,416,Alaska,2,99727,AK,30,2,
C0299729,231,Alaska,2,99729,AK,50,2,
C0299730,144,Alaska,2,99730,AK,35,2,
C0299732,10,Alaska,2,99732,AK,,,
C0299733,104,Alaska,2,99733,AK,20,2,
C0299734,845,Alaska,2,99734,AK,,,
C0299736,122,Alaska,2,99736,AK,15,2,
C0299737,5011,Alaska,2,99737,AK,565,2,2093
C0299738,187,Alaska,2,99738,AK,40,2,
C0299739,330,Alaska,2,99739,AK,35,2,
C0299740,585,Alaska,2,99740,AK,70,2,
C0299741,470,Alaska,2,99741,AK,55,2,
C0299742,681,Alaska,2,99742,AK,55,2,
C0299743,1069,Alaska,2,99743,AK,90,2,568
C0299744,226,Alaska,2,99744,AK,40,2,
C0299745,78,Alaska,2,99745,AK,,,
C0299746,277,Alaska,2,99746,AK,35,2,
C0299747,239,Alaska,2,99747,AK,25,2,
C0299748,190,Alaska,2,99748,AK,15,2,
C0299749,363,Alaska,2,99749,AK,50,2,
C0299750,374,Alaska,2,99750,AK,55,2,
C0299751,151,Alaska,2,99751,AK,,,
C0299752,3553,Alaska,2,99752,AK,255,2,
