P0010001,state,zip code tabulation area
1213,17,62661
292,17,62663
3042,17,62664
1629,17,62665
616,17,62666
464,17,62667
1512,17,62668
2997,17,62670
572,17,62671
244,17,62672
530,17,62673
1454,17,62674
6154,17,62675
2562,17,62677
5602,17,62681
907,17,62682
5111,17,62684
2097,17,62685
761,17,62688
518,17,62689
4120,17,62690
2426,17,62691
2093,17,62692
1638,17,62693
3192,17,62694
296,17,62695
1152,17,62701
37281,17,62702
30333,17,62703
39831,17,62704
7648,17,62707
15347,17,62711
10302,17,62712
22415,17,62801
1014,17,62803
3412,17,62806
961,17,62807
1457,17,62808
142,17,62809
1089,17,62810
310,17,62811
11265,17,62812
2124,17,62814
416,17,62815
1306,17,62816
557,17,62817
330,17,62818
448,17,62819
162,17,62820
7657,17,62821
2574,17,62822
1691,17,62823
1761,17,62824
203,17,62825
1245,17,62827
1426,17,62828
72,17,62829
1392,17,62830
573,17,62831
9208,17,62832
383,17,62833
1152,17,62835
801,17,62836
8867,17,62837
1497,17,62838
6718,17,62839
98,17,62841
835,17,62842
100,17,62843
2083,17,62844
2631,17,62846
636,17,62848
2205,17,62849
381,17,62850
329,17,62851
160,17,62852
1034,17,62853
1776,17,62854
324,17,62856
2981,17,62858
5748,17,62859
524,17,62860
128,17,62861
364,17,62862
10183,17,62863
24108,17,62864
2018,17,62865
521,17,62867
1872,17,62868
2682,17,62869
2080,17,62870
686,17,62871
1178,17,62872
372,17,62874
1167,17,62875
247,17,62876
514,17,62877
410,17,62878
85,17,62879
717,17,62880
11385,17,62881
2331,17,62882
591,17,62883
2940,17,62884
839,17,62885
440,17,62886
295,17,62887
2135,17,62888
851,17,62889
2882,17,62890
652,17,62891
317,17,62892
977,17,62893
1006,17,62894
2022,17,62895
12626,17,62896
398,17,62897
2097,17,62898
1612,17,62899
27182,17,62901
4531,17,62902
2962,17,62903
677,17,62905
7276,17,62906
2164,17,62907
467,17,62908
2865,17,62910
1179,17,62912
3147,17,62914
321,17,62915
995,17,62916
2305,17,62917
9793,17,62918
1003,17,62919
3265,17,62920
375,17,62921
3119,17,62922
518,17,62923
2809,17,62924
2263,17,62926
367,17,62927
293,17,62928
6263,17,62930
1571,17,62931
1592,17,62932
1230,17,62933
927,17,62934
1943,17,62935
3033,17,62938
3119,17,62939
445,17,62940
808,17,62941
707,17,62942
715,17,62943
12930,17,62946
539,17,62947
12865,17,62948
810,17,62949
193,17,62950
5352,17,62951
3372,17,62952
360,17,62953
515,17,62954
869,17,62956
996,17,62957
2262,17,62958
26948,17,62959
11603,17,62960
65,17,62961
82,17,62962
611,17,62963
1456,17,62964
125,17,62965
15607,17,62966
326,17,62967
731,17,62969
639,17,62970
1205,17,62972
1401,17,62974
279,17,62975
469,17,62976
700,17,62977
1230,17,62979
1328,17,62982
1504,17,62983
1841,17,62984
845,17,62985
1174,17,62987
2110,17,62988
1109,17,62990
1032,17,62992
755,17,62994
5284,17,62995
535,17,62996
599,17,62997
419,17,62998
1829,17,62999
47,17,63673
10,18,45053
10459,18,46001
16770,18,46011
19414,18,46012
17876,18,46013
19225,18,46016
6025,18,46017
3308,18,46030
2161,18,46031
42234,18,46032
34889,18,46033
6730,18,46034
1113,18,46035
11663,18,46036
35891,18,46037
37723,18,46038
745,18,46039
9944,18,46040
23891,18,46041
2965,18,46044
93,18,46045
43,18,46047
2406,18,46048
850,18,46049
1706,18,46050
2826,18,46051
22060,18,46052
10193,18,46055
2246,18,46056
1179,18,46057
2149,18,46058
34708,18,46060
29730,18,46062
401,18,46063
17148,18,46064
3669,18,46065
2850,18,46068
6664,18,46069
2351,18,46070
3417,18,46071
9324,18,46072
26745,18,46074
2913,18,46075
1696,18,46076
24512,18,46077
159,18,46103
970,18,46104
1928,18,46105
5928,18,46106
12774,18,46107
500,18,46110
322,18,46111
33662,18,46112
14063,18,46113
1933,18,46115
671,18,46117
5015,18,46118
5954,18,46120
5276,18,46121
14671,18,46122
31754,18,46123
8127,18,46124
51,18,46125
4668,18,46126
416,18,46127
1949,18,46128
2508,18,46130
31036,18,46131
816,18,46133
20992,18,46135
38543,18,46140
30413,18,46142
48555,18,46143
211,18,46144
117,18,46146
3264,18,46147
5097,18,46148
1890,18,46149
764,18,46150
30921,18,46151
103,18,46155
1470,18,46156
3639,18,46157
23053,18,46158
6421,18,46160
2655,18,46161
458,18,46162
11963,18,46163
3957,18,46164
1498,18,46165
2306,18,46166
6336,18,46167
30309,18,46168
1695,18,46171
2427,18,46172
11190,18,46173
597,18,46175
27816,18,46176
1028,18,46180
4832,18,46181
1927,18,46182
82,18,46183
11806,18,46184
1753,18,46186
30962,18,46201
16335,18,46202
38950,18,46203
5125,18,46204
25356,18,46205
22239,18,46208
24306,18,46214
1697,18,46216
29358,18,46217
29028,18,46218
33930,18,46219
34830,18,46220
26393,18,46221
34044,18,46222
35094,18,46224
7319,18,46225
43904,18,46226
57086,18,46227
14755,18,46228
27262,18,46229
10440,18,46231
24810,18,46234
30825,18,46235
27294,18,46236
39624,18,46237
25345,18,46239
18731,18,46240
30670,18,46241
18546,18,46250
38095,18,46254
23647,18,46256
11617,18,46259
32406,18,46260
24965,18,46268
8197,18,46278
6793,18,46280
170,18,46290
669,18,46301
14170,18,46303
24207,18,46304
60619,18,46307
13565,18,46310
20816,18,46311
29698,18,46312
18404,18,46319
15508,18,46320
23603,18,46321
23727,18,46322
22743,18,46323
23165,18,46324
12153,18,46327
1068,18,46340
10426,18,46341
31244,18,46342
249,18,46345
1423,18,46346
4760,18,46347
1045,18,46348
3336,18,46349
43650,18,46350
17524,18,46356
43625,18,46360
1068,18,46365
5791,18,46366
38691,18,46368
3599,18,46371
13859,18,46373
1012,18,46374
23820,18,46375
398,18,46376
386,18,46377
202,18,46379
235,18,46381
2108,18,46382
39687,18,46383
38866,18,46385
2796,18,46390
9726,18,46391
7957,18,46392
399,18,46393
12258,18,46394
6726,18,46402
12601,18,46403
17326,18,46404
11746,18,46405
9900,18,46406
12656,18,46407
17030,18,46408
8932,18,46409
38340,18,46410
3856,18,46501
115,18,46502
3413,18,46504
10070,18,46506
9128,18,46507
217,18,46508
3631,18,46510
4435,18,46511
40263,18,46514
33501,18,46516
23764,18,46517
2326,18,46524
30671,18,46526
26104,18,46528
30614,18,46530
1458,18,46531
1905,18,46532
11263,18,46534
3445,18,46536
433,18,46537
3867,18,46538
2298,18,46539
11702,18,46540
4198,18,46542
3654,18,46543
30759,18,46544
25082,18,46545
12311,18,46550
6834,18,46552
3428,18,46553
4942,18,46554
2835,18,46555
7314,18,46556
13343,18,46561
4788,18,46562
23599,18,46563
7950,18,46565
9405,18,46567
1060,18,46570
5532,18,46571
3565,18,46573
8339,18,46574
21338,18,46580
12378,18,46582
4908,18,46590
163,18,46595
6090,18,46601
10893,18,46613
29573,18,46614
14609,18,46615
5667,18,46616
9601,18,46617
21408,18,46619
25650,18,46628
6654,18,46635
15314,18,46637
7979,18,46701
2304,18,46702
18029,18,46703
60,18,46704
1583,18,46705
18630,18,46706
4679,18,46710
7698,18,46711
14645,18,46714
5058,18,46721
7692,18,46723
23080,18,46725
1381,18,46730
559,18,46731
3169,18,46732
18777,18,46733
7068,18,46737
7918,18,46738
4060,18,46740
4647,18,46741
3488,18,46742
1971,18,46743
1841,18,46745
4036,18,46746
2693,18,46747
5134,18,46748
27221,18,46750
15062,18,46755
652,18,46759
1382,18,46760
12039,18,46761
1631,18,46763
1497,18,46764
5341,18,46765
685,18,46766
8564,18,46767
2716,18,46770
105,18,46771
3411,18,46772
3662,18,46773
16008,18,46774
1484,18,46776
6259,18,46777
2166,18,46779
793,18,46781
6396,18,46783
2236,18,46784
1542,18,46785
102,18,46786
3893,18,46787
3260,18,46788
918,18,46791
3499,18,46792
4292,18,46793
1587,18,46794
5608,18,46795
3957,18,46797
1661,18,46798
212,18,46799
11086,18,46802
9758,18,46803
27245,18,46804
21306,18,46805
23560,18,46806
16072,18,46807
19309,18,46808
8947,18,46809
12281,18,46814
26522,18,46815
18116,18,46816
18790,18,46818
8765,18,46819
27931,18,46825
33604,18,46835
22117,18,46845
37633,18,46901
35697,18,46902
3360,18,46910
1439,18,46911
1329,18,46913
4908,18,46914
679,18,46915
1853,18,46917
2390,18,46919
1045,18,46920
61,18,46922
8048,18,46923
1708,18,46926
4951,18,46928
3214,18,46929
133,18,46930
188,18,46931
3448,18,46932
6414,18,46933
5922,18,46936
3200,18,46938
2101,18,46939
2548,18,46940
1125,18,46941
247,18,46943
136,18,46946
28866,18,46947
643,18,46950
2170,18,46951
20308,18,46952
24177,18,46953
558,18,46957
460,18,46958
231,18,46959
1218,18,46960
99,18,46961
9728,18,46962
98,18,46967
73,18,46968
23766,18,46970
1699,18,46974
14691,18,46975
2059,18,46978
4733,18,46979
2573,18,46982
224,18,46984
1441,18,46985
1915,18,46986
776,18,46987
823,18,46988
5195,18,46989
801,18,46990
1797,18,46991
16759,18,46992
2684,18,46994
7139,18,46996
112,18,46998
10422,18,47001
1040,18,47003
11727,18,47006
306,18,47010
1277,18,47011
10188,18,47012
793,18,47016
507,18,47017
4275,18,47018
1309,18,47020
3358,18,47022
1636,18,47023
3226,18,47024
22932,18,47025
1636,18,47030
5368,18,47031
3289,18,47032
158,18,47034
233,18,47035
1023,18,47036
4333,18,47037
1504,18,47038
5480,18,47040
6125,18,47041
4504,18,47042
5250,18,47043
6448,18,47060
7255,18,47102
41,18,47104
4718,18,47106
2463,18,47108
350,18,47110
14533,18,47111
16722,18,47112
399,18,47114
2622,18,47115
805,18,47116
4429,18,47117
3502,18,47118
10911,18,47119
938,18,47120
9979,18,47122
189,18,47123
4264,18,47124
1658,18,47125
4250,18,47126
19527,18,47129
44722,18,47130
1372,18,47135
4178,18,47136
1421,18,47137
4373,18,47138
2669,18,47140
1668,18,47141
1174,18,47142
3015,18,47143
1998,18,47145
945,18,47147
47472,18,47150
93,18,47160
3735,18,47161
829,18,47162
1746,18,47163
3779,18,47164
6438,18,47165
1302,18,47166
15014,18,47167
14795,18,47170
16059,18,47172
909,18,47175
1221,18,47177
41662,18,47201
25806,18,47203
5652,18,47220
1490,18,47223
636,18,47224
202,18,47226
1598,18,47227
3231,18,47229
2029,18,47230
1167,18,47231
2839,18,47232
1379,18,47234
1784,18,47235
20832,18,47240
5951,18,47243
786,18,47244
4342,18,47246
156,18,47247
21944,18,47250
1911,18,47260
236,18,47263
1428,18,47264
20911,18,47265
807,18,47270
2041,18,47272
1849,18,47273
28770,18,47274
813,18,47280
1324,18,47281
289,18,47282
3386,18,47283
27592,18,47302
25365,18,47303
30516,18,47304
4106,18,47305
6189,18,47306
4134,18,47320
138,18,47324
667,18,47325
2295,18,47326
4597,18,47327
5755,18,47330
23429,18,47331
3263,18,47334
761,18,47335
3807,18,47336
203,18,47337
2827,18,47338
669,18,47339
2914,18,47340
2283,18,47341
2693,18,47342
140,18,47344
1448,18,47345
4082,18,47346
9828,18,47348
471,18,47351
965,18,47352
5879,18,47353
1129,18,47354
2885,18,47355
5781,18,47356
1215,18,47357
996,18,47358
3143,18,47359
1546,18,47360
135,18,47361
30243,18,47362
191,18,47367
2845,18,47368
1343,18,47369
12226,18,47371
2226,18,47373
46875,18,47374
2004,18,47380
145,18,47381
200,18,47382
2960,18,47383
2000,18,47384
1612,18,47385
1231,18,47386
726,18,47387
384,18,47388
5310,18,47390
1704,18,47393
8470,18,47394
7030,18,47396
41011,18,47401
30955,18,47403
21026,18,47404
4427,18,47405
4730,18,47406
24776,18,47408
135,18,47420
27831,18,47421
9525,18,47424
1093,18,47427
7986,18,47429
1366,18,47431
4537,18,47432
4025,18,47433
76,18,47434
1663,18,47436
123,18,47437
4798,18,47438
9269,18,47441
1233,18,47443
9990,18,47446
7505,18,47448
413,18,47449
1228,18,47451
5359,18,47452
498,18,47453
7688,18,47454
124,18,47455
1200,18,47456
134,18,47457
36,18,47458
3795,18,47459
11471,18,47460
4871,18,47462
198,18,47464
750,18,47465
72,18,47467
1250,18,47468
1749,18,47469
1735,18,47470
2727,18,47471
17535,18,47501
3981,18,47512
1841,18,47513
1559,18,47514
965,18,47515
1249,18,47516
513,18,47519
3267,18,47520
927,18,47521
246,18,47522
3435,18,47523
605,18,47524
382,18,47525
1897,18,47527
476,18,47528
1042,18,47529
1004,18,47531
4627,18,47532
566,18,47535
40,18,47536
826,18,47537
1224,18,47541
9622,18,47542
21009,18,47546
854,18,47550
649,18,47551
182,18,47552
8495,18,47553
1432,18,47557
4406,18,47558
1588,18,47561
4658,18,47562
1352,18,47564
6021,18,47567
834,18,47568
148,18,47574
976,18,47575
388,18,47576
1143,18,47577
776,18,47578
2659,18,47579
289,18,47580
3883,18,47581
179,18,47584
592,18,47585
10932,18,47586
698,18,47588
713,18,47590
26770,18,47591
202,18,47596
1023,18,47597
3418,18,47598
13896,18,47601
5195,18,47610
1257,18,47611
861,18,47612
2679,18,47613
1611,18,47615
364,18,47616
1696,18,47619
13427,18,47620
34423,18,47630
2042,18,47631
2542,18,47633
2382,18,47634
5671,18,47635
1507,18,47637
3577,18,47638
4069,18,47639
1089,18,47640
4373,18,47648
1402,18,47649
70,18,47654
4934,18,47660
3637,18,47665
1447,18,47666
12352,18,47670
210,18,47683
439,18,47708
19527,18,47710
31457,18,47711
26012,18,47712
11032,18,47713
34107,18,47714
27063,18,47715
17413,18,47720
15851,18,47725
34532,18,47802
21102,18,47803
11020,18,47804
12852,18,47805
13045,18,47807
2687,18,47809
1040,18,47832
1010,18,47833
19215,18,47834
47,18,47836
1231,18,47837
4081,18,47838
1500,18,47840
2138,18,47841
10085,18,47842
638,18,47846
1077,18,47847
1691,18,47848
496,18,47849
2456,18,47850
134,18,47853
849,18,47854
546,18,47855
571,18,47857
698,18,47858
1066,18,47859
321,18,47860
616,18,47861
1610,18,47862
205,18,47863
79,18,47865
347,18,47866
2937,18,47868
137,18,47869
220,18,47871
8890,18,47872
3414,18,47874
394,18,47876
3302,18,47879
67,18,47880
465,18,47881
8430,18,47882
229,18,47884
9009,18,47885
3518,18,47901
16277,18,47904
38910,18,47905
66972,18,47906
0,18,47907
39373,18,47909
64,18,47916
491,18,47917
6321,18,47918
2414,18,47920
1078,18,47921
1623,18,47922
3494,18,47923
141,18,47924
203,18,47925
1097,18,47926
2047,18,47928
774,18,47929
1094,18,47930
5357,18,47932
27937,18,47933
1433,18,47940
1300,18,47941
660,18,47942
932,18,47943
3623,18,47944
2044,18,47946
1359,18,47948
1332,18,47949
912,18,47950
2252,18,47951
2798,18,47952
2220,18,47954
1088,18,47955
1894,18,47957
209,18,47958
2822,18,47959
15003,18,47960
1949,18,47963
122,18,47964
646,18,47965
461,18,47966
772,18,47967
982,18,47968
145,18,47969
2034,18,47970
1865,18,47971
1186,18,47974
653,18,47975
2206,18,47977
11793,18,47978
1096,18,47980
849,18,47981
143,18,47982
347,18,47983
4049,18,47987
1281,18,47989
1627,18,47990
1070,18,47991
1465,18,47992
3918,18,47993
476,18,47994
1743,18,47995
139,18,47997
680,19,50001
1297,19,50002
6594,19,50003
730,19,50005
1676,19,50006
474,19,50007
878,19,50008
16136,19,50009
29359,19,50010
1390,19,50011
4062,19,50012
28094,19,50014
1407,19,50020
21595,19,50021
8494,19,50022
27986,19,50023
3325,19,50025
584,19,50026
285,19,50027
1681,19,50028
691,19,50029
399,19,50032
44,19,50033
490,19,50034
5387,19,50035
16287,19,50036
205,19,50038
329,19,50039
92,19,50041
309,19,50042
887,19,50044
1524,19,50046
5559,19,50047
861,19,50048
6493,19,50049
710,19,50050
283,19,50051
138,19,50052
3356,19,50054
913,19,50055
1372,19,50056
238,19,50057
1927,19,50058
2507,19,50060
1701,19,50061
741,19,50062
2604,19,50063
126,19,50064
583,19,50065
262,19,50066
302,19,50067
366,19,50068
1118,19,50069
1489,19,50070
1007,19,50071
2671,19,50072
1195,19,50073
334,19,50074
862,19,50075
1502,19,50076
126,19,50078
66,19,50101
87,19,50102
452,19,50103
128,19,50104
1158,19,50105
1039,19,50106
1099,19,50107
471,19,50108
2762,19,50109
9407,19,50111
11536,19,50112
2674,19,50115
299,19,50116
193,19,50117
1027,19,50118
498,19,50119
323,19,50120
1373,19,50122
818,19,50123
3750,19,50124
19556,19,50125
6853,19,50126
29,19,50127
360,19,50128
5228,19,50129
1648,19,50130
17499,19,50131
367,19,50132
567,19,50133
660,19,50134
1605,19,50135
445,19,50136
11720,19,50138
1288,19,50139
2969,19,50140
569,19,50141
931,19,50142
600,19,50143
2901,19,50144
438,19,50146
440,19,50147
432,19,50148
964,19,50149
984,19,50150
724,19,50151
734,19,50153
466,19,50154
255,19,50155
4412,19,50156
762,19,50157
31591,19,50158
465,19,50160
2047,19,50161
1233,19,50162
858,19,50163
652,19,50164
49,19,50165
1582,19,50166
748,19,50167
842,19,50168
3093,19,50169
2745,19,50170
2923,19,50171
696,19,50173
1429,19,50174
8199,19,50201
526,19,50206
2537,19,50207
20417,19,50208
1691,19,50210
11192,19,50211
3131,19,50212
6812,19,50213
850,19,50214
2824,19,50216
631,19,50217
139,19,50218
13939,19,50219
9020,19,50220
498,19,50222
480,19,50223
2940,19,50225
4724,19,50226
40,19,50227
2417,19,50228
932,19,50229
1083,19,50230
173,19,50231
537,19,50232
1388,19,50233
613,19,50234
483,19,50235
1550,19,50236
3095,19,50237
1182,19,50238
210,19,50239
2453,19,50240
439,19,50242
244,19,50243
1813,19,50244
735,19,50246
2515,19,50247
4420,19,50248
1332,19,50249
2330,19,50250
1270,19,50251
243,19,50252
282,19,50254
65,19,50255
501,19,50256
992,19,50257
1002,19,50258
2211,19,50261
453,19,50262
16069,19,50263
466,19,50264
31653,19,50265
23625,19,50266
993,19,50268
628,19,50271
152,19,50272
8251,19,50273
398,19,50274
532,19,50275
2517,19,50276
483,19,50277
842,19,50278
5431,19,50309
30221,19,50310
15113,19,50311
15339,19,50312
17376,19,50313
12465,19,50314
35853,19,50315
16440,19,50316
36207,19,50317
0,19,50319
20027,19,50320
7846,19,50321
31530,19,50322
10201,19,50323
4903,19,50324
15448,19,50325
10467,19,50327
29837,19,50401
377,19,50420
3032,19,50421
2976,19,50423
1482,19,50424
56,19,50426
9384,19,50428
518,19,50430
273,19,50431
252,19,50432
256,19,50433
498,19,50434
721,19,50435
5848,19,50436
4159,19,50438
289,19,50439
422,19,50440
5776,19,50441
353,19,50444
548,19,50446
1081,19,50447
695,19,50448
724,19,50449
2897,19,50450
537,19,50451
804,19,50452
588,19,50453
127,19,50454
450,19,50455
1741,19,50456
441,19,50457
2097,19,50458
3018,19,50459
364,19,50460
5613,19,50461
673,19,50464
250,19,50465
1828,19,50466
94,19,50467
1615,19,50468
1574,19,50469
275,19,50470
689,19,50471
2394,19,50472
268,19,50473
1757,19,50475
804,19,50476
347,19,50477
775,19,50478
684,19,50479
880,19,50480
774,19,50482
781,19,50483
444,19,50484
29078,19,50501
1116,19,50510
7137,19,50511
1452,19,50514
279,19,50515
719,19,50516
1051,19,50517
381,19,50518
624,19,50519
144,19,50520
104,19,50521
857,19,50522
604,19,50523
521,19,50524
3583,19,50525
223,19,50527
383,19,50528
837,19,50529
1205,19,50530
242,19,50531
873,19,50532
4130,19,50533
885,19,50535
4541,19,50536
503,19,50538
566,19,50539
1022,19,50540
872,19,50541
933,19,50542
1492,19,50543
515,19,50544
205,19,50545
346,19,50546
5869,19,50548
158,19,50551
1625,19,50554
292,19,50556
750,19,50557
618,19,50558
348,19,50559
590,19,50560
520,19,50561
527,19,50562
2500,19,50563
468,19,50565
433,19,50566
226,19,50567
1398,19,50568
836,19,50569
248,19,50570
394,19,50571
68,19,50573
2181,19,50574
969,19,50575
423,19,50576
410,19,50577
646,19,50578
2405,19,50579
996,19,50581
234,19,50582
2855,19,50583
1176,19,50585
307,19,50586
12756,19,50588
879,19,50590
320,19,50591
64,19,50593
298,19,50594
9165,19,50595
1293,19,50597
912,19,50598
380,19,50599
2464,19,50601
1603,19,50602
625,19,50603
1850,19,50604
168,19,50605
885,19,50606
481,19,50607
446,19,50609
392,19,50611
335,19,50612
42031,19,50613
10344,19,50616
2410,19,50619
54,19,50620
1530,19,50621
3206,19,50622
1743,19,50624
1004,19,50625
1804,19,50626
3456,19,50627
1374,19,50628
2418,19,50629
1728,19,50630
1107,19,50632
373,19,50633
713,19,50634
1602,19,50635
1982,19,50636
3313,19,50638
2017,19,50641
581,19,50642
2747,19,50643
8648,19,50644
1204,19,50645
1894,19,50647
4054,19,50648
737,19,50650
3578,19,50651
128,19,50652
639,19,50653
499,19,50654
873,19,50655
2518,19,50658
5488,19,50659
1333,19,50660
7238,19,50662
53,19,50664
2841,19,50665
1027,19,50666
795,19,50667
1249,19,50668
2436,19,50669
2024,19,50670
269,19,50671
594,19,50672
219,19,50673
3555,19,50674
2456,19,50675
2105,19,50676
12131,19,50677
1095,19,50680
457,19,50681
1572,19,50682
30324,19,50701
19970,19,50702
19863,19,50703
8509,19,50707
9590,19,50801
1743,19,50830
2305,19,50833
92,19,50835
457,19,50836
376,19,50837
34,19,50839
560,19,50840
2824,19,50841
105,19,50842
596,19,50843
811,19,50845
1123,19,50846
87,19,50847
378,19,50848
2740,19,50849
2087,19,50851
702,19,50853
2303,19,50854
272,19,50857
796,19,50858
584,19,50859
474,19,50860
274,19,50861
148,19,50862
293,19,50863
2057,19,50864
2190,19,51001
2741,19,51002
1700,19,51003
1033,19,51004
1491,19,51005
1075,19,51006
730,19,51007
151,19,51008
164,19,51009
456,19,51010
79,19,51011
6642,19,51012
528,19,51014
1378,19,51016
404,19,51018
773,19,51019
658,19,51020
789,19,51022
3111,19,51023
2070,19,51024
1989,19,51025
862,19,51026
1260,19,51027
2065,19,51028
251,19,51029
1737,19,51030
12336,19,51031
