zipCode,rent_201501,rent_imputed,homeprice_201501,homeprice_imputed,valuechange_5year,valchange_imputed
1001,1443,0,179700,0,0,0
1002,1990,0,303900,0,0.0113183935802725,0
1005,1295,0,179500,0,-0.0105228293619709,0
1007,1769,0,251200,0,0.0060663029773953,0
1008,1452,0,219700,0,0.000269034206278995,0
1010,1572,0,226600,0,0.00226345138899609,0
1011,1293,0,154800,0,-0.0136873506735662,0
1013,1342,0,154800,0,0.00631656325532237,0
1020,1377,0,165900,0,-0.000467180769267772,0
1022,1137,0,111500,0,-0.0171225969326687,0
1027,1560,0,231400,0,0.00746481067520821,0
1028,1666,0,229700,0,0.000862070246284041,0
1030,1537,0,217400,0,0.00108020775850592,0
1033,1518,0,213900,0,-0.000913660731214683,0
1034,1648,0,244700,0,-0.00754011122751097,0
1035,2003,0,322100,0,0.019695867242586,0
1036,1711,0,243300,0,-0.00151370993753619,0
1038,1931,0,279700,0,0.019434120081101,0
1040,1362,0,164000,0,-0.00342514250588744,0
1050,1505,0,199500,0,0.000196290131917243,0
1053,1674,0,245300,0,0.0133032195422287,0
1056,1481,0,192800,0,-0.00843009652801241,0
1057,1551,0,216000,0,0.000454132793996198,0
1060,1716,0,266300,0,0.0172134256017809,0
1062,1765,0,255500,0,0.0154584520847525,0
1068,1554,0,240300,0,0.000581685618716632,0
1069,1366,0,168600,0,-0.00705738650045629,0
1071,1416,0,187100,0,-0.00363268556563734,0
1073,1774,0,266000,0,0.00124506025143778,0
1075,1503,0,200200,0,-0.00664991064893272,0
1077,1492,0,223500,0,0.00150723266081076,0
1080,1312,0,155300,0,-0.0141501527675971,0
1081,1462,0,178300,0,-0.000539957118393497,0
1082,1463,0,174200,0,-0.002899245955158,0
1083,1243,0,162800,0,-0.00964121514172889,0
1085,1487,0,209100,0,0.00775806478713648,0
1089,1419,0,192800,0,0.0061291618144339,0
1095,1795,0,258100,0,-0.00955113881776204,0
1096,1916,0,240900,0,0.0104844726784239,0
1104,1220,0,112100,0,-0.0077870007319808,0
1105,1066,0,84600,0,-0.00425833494749039,0
1106,2176,0,313600,0,-0.00142072351070976,0
1107,1250,0,114900,0,-0.0186279621258766,0
1108,1315,0,128200,0,-0.00711816154152256,0
1109,1194,0,107400,0,-0.00161813145782241,0
1118,1365,0,144000,0,-0.00836326649342101,0
1119,1313,0,135300,0,-0.00330752143482427,0
1128,1385,0,161600,0,0.00618859133678562,0
1129,1350,0,147900,0,0.00458055011010527,0
1151,1229,0,110400,0,-0.0131936648625409,0
1331,1167,0,128400,0,-0.0153498342414581,0
1366,1378,0,232500,0,0.00274049372353047,0
1368,1232,0,194900,0,-0.029582353461808,0
1420,1262,0,149700,0,-0.0173417627094032,0
1430,1318,0,199900,0,-0.0131027636330259,0
1431,1828,0,220700,0,0.00695910415486356,0
1432,1907,0,259600,0,0.010178222909945,0
1440,1212,0,147200,0,-0.0250349704612057,0
1450,2254,0,407900,0,0.023895406054508,0
1452,1418,0,216900,0,-0.00893483821405106,0
1453,1466,0,191600,0,-0.0137177404878578,0
1460,2248,0,392100,0,0.0174607846975281,0
1462,1536,0,243600,0,0.00279311014197736,0
1463,1962,0,293100,0,0.00805667361994122,0
1464,1921,0,262100,0,0.00884753264228744,0
1468,1273,0,176900,0,-0.0100539588233253,0
1469,1826,0,220600,0,-0.0022972499326418,0
1473,1404,0,216600,0,-0.0102297383515735,0
1474,1862,0,236300,0,-0.00152879940585116,0
1475,1214,0,162700,0,-0.0196816548158821,0
1501,1504,0,209000,0,-0.00275094285042832,0
1503,2111,0,317100,0,-0.0132081262246242,0
1504,1507,0,229000,0,-0.000785889898845649,0
1505,1833,0,281100,0,-0.00773787398027848,0
1506,1341,0,192000,0,-0.00135431271179498,0
1507,1633,0,253600,0,0.000476115118201781,0
1510,1522,0,203200,0,-0.0126911038022208,0
1515,1391,0,188400,0,-0.0248505726757766,0
1516,1663,0,261400,0,0.001225400016996,0
1518,1618,0,251400,0,-0.0155555539580245,0
1519,2059,0,334700,0,-0.00249122065502305,0
1520,1659,0,243700,0,-0.00259933660798939,0
1521,1477,0,195900,0,0.00793750402442184,0
1522,1570,0,242600,0,-0.00744807798298674,0
1523,1729,0,263900,0,-0.00131974944966307,0
1524,1430,0,200300,0,-0.0190778065094872,0
1527,1524,0,213500,0,-0.00970617255027284,0
1529,1548,0,230000,0,-0.0233850438200407,0
1532,2180,0,339500,0,-0.00163801043497103,0
1534,1837,0,270700,0,-0.00138162249764129,0
1535,1368,0,193600,0,0.00190962562642971,0
1536,1803,0,269000,0,0.00151286622400115,0
1537,1370,0,170300,0,-0.0112888023967349,0
1540,1430,0,204300,0,-0.00942566546460433,0
1541,1793,0,310500,0,0.00666170498323337,0
1542,1489,0,214600,0,-0.00936933386150951,0
1543,1541,0,239800,0,0.00122001176296194,0
1545,2023,0,324900,0,-0.000430345665395349,0
1550,1261,0,151700,0,-0.0168578957518489,0
1560,1930,0,295500,0,-0.00870969629759355,0
1562,1388,0,199800,0,0.01112275213377,0
1564,1745,0,276800,0,0.00199987313388594,0
1566,1499,0,230100,0,-0.0115521838857914,0
1568,2095,0,351900,0,-0.00682985252521418,0
1569,1639,0,247400,0,-0.0089132422012812,0
1570,1413,0,197300,0,-0.00440149130575274,0
1571,1429,0,203000,0,-0.00249331834176147,0
1581,2214,0,386600,0,0.00789585679106408,0
1583,1569,0,232000,0,-0.00762477802083783,0
1585,1349,0,200300,0,0.00668439990927094,0
1588,1557,0,223200,0,-0.0102150555207813,0
1590,1851,0,292100,0,-0.00841634444466177,0
1602,1479,0,189100,0,-0.00496276220733993,0
1603,1307,0,153200,0,-0.0141274772454862,0
1604,1434,0,171500,0,-0.0113023381477472,0
1605,1471,0,177600,0,-0.0123387714261373,0
1606,1481,0,178000,0,-0.0196692764612165,0
1607,1293,0,157100,0,-0.0117636561981584,0
1609,1662,0,243000,0,-0.0053173078263381,0
1610,1192,0,129500,0,-0.00768875695568272,0
1611,1374,0,176200,0,-0.00962994838278297,0
1612,1665,0,248000,0,-0.00846592300114524,0
1701,2232,0,336800,0,0.0111501357637227,0
1702,1965,0,258500,0,0.0254368004547418,0
1719,2441,0,474700,0,0.0359025985856549,0
1720,2509,0,479400,0,0.015526379610604,0
1721,2227,0,331500,0,0.00882798533301465,0
1730,2622,0,572700,0,0.035749345533852,0
1741,2944,0,722500,0,0.0266909715447401,0
1742,2965,0,783800,0,0.035545809658978,0
1746,2301,0,366400,0,0.0134389088193418,0
1747,1724,0,256200,0,-0.00293690830008153,0
1748,2575,0,501000,0,0.0193619090821275,0
1749,2027,0,282200,0,0.00851156181153678,0
1752,1988,0,272100,0,0.00560631143054957,0
1754,2079,0,299700,0,0.00904938798712029,0
1756,1994,0,359700,0,0.00360613373530883,0
1757,1729,0,250700,0,-0.0102811856532405,0
1760,2443,0,433400,0,0.03450976878922,0
1770,3066,0,740500,0,0.0274085120053311,0
1773,3146,0,930700,0,0.0304983082353354,0
1775,2417,0,433900,0,0.0114081897007148,0
1776,3005,0,659600,0,0.02764210302675,0
1778,2867,0,619500,0,0.0300409843976757,0
1801,2229,0,359100,0,0.0220605912406437,0
1803,2361,0,424600,0,0.0230160157500841,0
1810,2736,0,544400,0,0.0232654420284997,0
1821,2140,0,345600,0,0.0173136407845962,0
1824,2090,0,338000,0,0.00808566774888697,0
1826,1905,0,258900,0,0.0109628296783053,0
1827,2250,0,415100,0,0.0152366906153751,0
1830,1706,0,248500,0,0.0164494320260811,0
1832,1648,0,228900,0,0.0202593631031123,0
1833,2201,0,412000,0,0.0269547580436387,0
1834,1935,0,352100,0,0.0306713979584727,0
1835,1713,0,254600,0,0.018575123568545,0
1841,1553,0,171600,0,0.0616049077597487,0
1843,1629,0,205000,0,0.0402371938793231,0
1844,1788,0,267400,0,0.0173856716193075,0
1845,2287,0,421700,0,0.0119081180250937,0
1850,1623,0,184600,0,0.0294140334007422,0
1851,1780,0,221700,0,0.0156731902804572,0
1852,1764,0,218700,0,0.0258255077739491,0
1854,1715,0,214700,0,0.0185582876742478,0
1860,1891,0,334000,0,0.0217567603121789,0
1862,2129,0,348400,0,0.011162684888254,0
1863,1879,0,273000,0,0.0183085395995546,0
1864,2328,0,429000,0,0.0264346799059683,0
1867,2428,0,464400,0,0.0371019108750237,0
1876,2078,0,315400,0,0.0106979646617933,0
1879,2055,0,327500,0,0.0111601010711091,0
1880,2314,0,418100,0,0.0263302264015264,0
1886,2400,0,458500,0,0.0246400771672199,0
1887,2252,0,380200,0,0.0139583823849585,0
1890,2930,0,810700,0,0.0421093083284807,0
1902,1686,0,216100,0,0.0532861803897955,0
1904,1871,0,269800,0,0.0287304541253219,0
1905,1732,0,231600,0,0.0410907624539956,0
1906,2079,0,332200,0,0.0289726740701626,0
1907,2239,0,396500,0,0.0211086931376545,0
1908,2438,0,519500,0,0.0330965698191052,0
1913,1809,0,287000,0,0.0230969257581748,0
1915,2085,0,368000,0,0.025120872198527,0
1921,2954,0,555100,0,0.0174863934401694,0
1922,2306,0,429800,0,0.024813584308703,0
1923,2089,0,358000,0,0.0255108227228633,0
1929,2195,0,488300,0,0.0195645560765034,0
1930,1925,0,369000,0,0.0299342498354231,0
1938,2148,0,432700,0,0.0324677844833594,0
1940,2749,0,546800,0,0.0237714797887925,0
1944,2819,0,721800,0,0.0168569842592361,0
1945,2511,0,538900,0,0.0293858929557507,0
1949,2353,0,449200,0,0.0154242375255125,0
1950,2165,0,423800,0,0.0246154772909977,0
1951,2160,0,462400,0,0.018398534027543,0
1952,1876,0,319200,0,0.0327746881007251,0
1960,2067,0,336600,0,0.0301434808104206,0
1966,1969,0,437300,0,0.0116670128835685,0
1969,2199,0,412300,0,0.0365365330013825,0
1970,1966,0,297400,0,0.0286700502746349,0
1982,2238,0,459800,0,0.0155379518393759,0
1983,2578,0,509800,0,0.0170276122012654,0
1984,2584,0,531900,0,0.0282193735847269,0
1985,2501,0,497800,0,0.0286331064314638,0
2019,1952,0,267700,0,0.0222716128962679,0
2021,2460,0,436500,0,0.0295792223897899,0
2025,3158,0,773800,0,0.0245700057217291,0
2026,2380,0,387300,0,0.0322078799050087,0
2030,3652,0,953800,0,0.0409458895782686,0
2032,2376,0,414300,0,0.0279638854834512,0
2035,2271,0,376400,0,0.0260786216633362,0
2038,2180,0,359600,0,0.0192836776278349,0
2043,2569,0,655800,0,0.0356252596899955,0
2045,2028,0,348700,0,0.0178102668612852,0
2048,1936,0,333900,0,-0.00162837846353237,0
2050,2002,0,382700,0,0.0229596821173783,0
2052,2903,0,579800,0,0.0304823932885385,0
2053,2261,0,382200,0,0.0304142926946718,0
2054,2164,0,352200,0,0.0277406849217197,0
2056,2608,0,467500,0,0.0322841611940787,0
2061,2520,0,543700,0,0.0260162355086362,0
2062,2242,0,386200,0,0.0214845279380314,0
2066,2387,0,490300,0,0.0284154675315049,0
2067,2555,0,459700,0,0.0367419863307679,0
2072,2090,0,288400,0,0.0271830383662501,0
2081,2378,0,409900,0,0.0277317889040458,0
2090,3062,0,625200,0,0.0244689659120021,0
2093,2288,0,393600,0,0.0278317269412933,0
2108,3208,0,1114800,0,0.0643795654659698,0
2109,2964,0,682100,0,0.0666135627384752,0
2110,3180,0,832200,0,0.0706838298285115,0
2111,3152,0,751200,0,0.0597606501222878,0
2113,2472,0,451400,0,0.0542517973432506,0
2114,2680,0,514500,0,0.0397348879553467,0
2116,3185,0,837600,0,0.0570252486137692,0
2118,2961,0,638300,0,0.0583920223388679,0
2119,2524,0,370400,0,0.0986528825982777,0
2120,2726,0,387300,0,0.0764052683193761,0
2121,2357,0,309600,0,0.0786239004089475,0
2122,2232,0,318300,0,0.0509018898122031,0
2124,2317,0,343700,0,0.0601281313599342,0
2125,2329,0,332600,0,0.0693446069719272,0
2126,2310,0,301500,0,0.0792806451069654,0
2127,2708,0,473700,0,0.0655861376993714,0
2128,2231,0,299300,0,0.0782344281515606,0
2129,2833,0,578600,0,0.0713169232178408,0
2130,2567,0,442000,0,0.0575083905741554,0
2131,2395,0,380700,0,0.0474844380347414,0
2132,2459,0,444800,0,0.0456049932299867,0
2134,2307,0,340400,0,0.0420998953980452,0
2135,2077,0,314200,0,0.0455272234828021,0
2136,2371,0,317800,0,0.0496171907860898,0
2138,2686,0,612600,0,0.0530938968586143,0
2139,2637,0,548600,0,0.0580171492556147,0
2140,2613,0,556000,0,0.05894126337219,0
2141,2614,0,535700,0,0.0582648201903511,0
2142,3138,0,774900,0,0.0461478201128973,0
2143,2504,0,498800,0,0.0652467040552513,0
2144,2600,0,583300,0,0.0542267246275101,0
2145,2320,0,389400,0,0.0666418045525479,0
2148,2072,0,320000,0,0.0391607265148037,0
2149,1989,0,286000,0,0.0630351127586342,0
2150,2121,0,239300,0,0.045130022801966,0
2151,2145,0,276500,0,0.0392899502625499,0
2152,2377,0,356800,0,0.0300268035178024,0
2155,2315,0,398200,0,0.0418275220003765,0
2169,2130,0,330800,0,0.0267574734257152,0
2170,2375,0,383000,0,0.0403949782703807,0
2171,2407,0,374600,0,0.0443945060369679,0
2176,2340,0,439400,0,0.0351518145794585,0
2180,2313,0,394200,0,0.0225894679570098,0
2184,2257,0,374000,0,0.0320098727703835,0
2186,2654,0,529900,0,0.0329569801662406,0
2188,2101,0,314200,0,0.0181817084602272,0
2189,2070,0,293500,0,0.0255185456799638,0
2190,2108,0,323100,0,0.0113687344494544,0
2191,2081,0,304000,0,0.0323062992701408,0
2210,3004,0,743700,0,0.0685904977793876,0
2215,2332,0,428400,0,0.068363285980312,0
2301,1591,0,214000,0,0.0282865141751241,0
2302,1604,0,198200,0,0.0338208286643484,0
2322,2046,0,280700,0,0.0270057589716688,0
2324,1788,0,300500,0,0.0151737661689151,0
2330,1768,0,264500,0,0.00980579767348533,0
2332,2385,0,526000,0,0.0173418976987285,0
2333,1786,0,296900,0,0.0190344331550012,0
2338,1737,0,272500,0,0.0101472207708384,0
2339,2234,0,418800,0,0.0181529882455391,0
2341,1845,0,306300,0,0.00256003351233747,0
2343,2026,0,257300,0,0.0228884572285839,0
2346,1747,0,270500,0,0.0203721843728562,0
2347,1812,0,311900,0,0.0127367197837465,0
2351,1785,0,286600,0,0.0151292042455806,0
2356,2024,0,361600,0,-0.0085569263901395,0
2359,1910,0,325300,0,0.0181032270497541,0
2360,1809,0,298700,0,0.0186655128220932,0
2364,1891,0,332200,0,0.00692738506906121,0
2367,1901,0,348600,0,0.0268567249630638,0
2368,2018,0,253200,0,0.0215681148837652,0
2370,1770,0,254500,0,0.00543853015440976,0
2375,1689,0,291300,0,0.00164238208237522,0
2379,1754,0,294300,0,0.0249223094733808,0
2382,1736,0,267000,0,0.0150129016046068,0
2420,2897,0,744800,0,0.0372910890431271,0
2421,2981,0,774400,0,0.0357613497250819,0
2445,2989,0,681300,0,0.0634640645736195,0
2446,2850,0,619000,0,0.0622940109053089,0
2451,2380,0,405800,0,0.0250811679634546,0
2452,2441,0,462500,0,0.0291508459255749,0
2453,2353,0,419800,0,0.0313498976445579,0
2458,2766,0,730100,0,0.0420248265467293,0
2459,3015,0,912200,0,0.0396798179486122,0
2460,2797,0,722400,0,0.0396726437363599,0
2461,2890,0,766000,0,0.0397443316515744,0
2462,2903,0,697300,0,0.0375201490718637,0
2464,2479,0,508300,0,0.0484342766804731,0
2465,2825,0,697800,0,0.0369668448045928,0
2466,2912,0,719700,0,0.0355836593040242,0
2467,3077,0,852500,0,0.0366916782913,0
2468,3276,0,1123100,0,0.0432526970924734,0
2472,2356,0,443700,0,0.037732661307194,0
2474,2537,0,535900,0,0.0478883436035438,0
2476,2582,0,570900,0,0.0475403367253895,0
2478,2842,0,766200,0,0.0355904303508869,0
2482,3699,0,1010300,0,0.0740222281499925,0
2492,3388,0,799200,0,0.0372604355392816,0
2493,3340,0,1321500,0,0.040998997253793,0
2494,3162,0,696300,0,0.0519208851479114,0
2538,1437,0,208600,0,0.00416957516528615,0
2571,1514,0,225300,0,0.0137013622041342,0
2576,1657,0,239900,0,0.0114227411090446,0
2702,1727,0,286300,0,0.00194635144844768,0
2703,1593,0,230600,0,-0.0132746125328251,0
2715,1694,0,267100,0,-0.00852397103188318,0
2717,1653,0,275600,0,-0.0019994447371724,0
2718,1555,0,228200,0,-0.0115715625784293,0
2719,1336,0,226800,0,-0.0171702218190819,0
2720,1420,0,198800,0,-0.00987035336235487,0
2721,1372,0,192400,0,-0.011292079766431,0
2723,1306,0,173500,0,-0.0133878922141261,0
2724,1334,0,185500,0,-0.00380842550328675,0
2725,1440,0,206700,0,-0.0158008044393273,0
2726,1511,0,219200,0,-0.0257894309850972,0
2738,1893,0,437600,0,0.0150523171013672,0
2739,1851,0,404500,0,0.0205276359312909,0
2740,1282,0,164400,0,-0.0168922320390288,0
2743,1432,0,243400,0,-0.00631424957839799,0
2744,1253,0,178200,0,-0.00802830965031165,0
2745,1286,0,188500,0,-0.0129292421868488,0
2746,1222,0,165300,0,-0.00939133540879089,0
2747,1557,0,259100,0,-0.00814018771864822,0
2748,1682,0,331800,0,-0.00727070462429402,0
2760,1726,0,280900,0,-0.00297224139668373,0
2762,2111,0,335300,0,0.0242205497157124,0
2763,1891,0,316400,0,0.00904419169255788,0
2764,1616,0,252400,0,-0.00845340537263262,0
2766,1702,0,268100,0,0.00219140159376274,0
2767,1703,0,272400,0,-0.000503561150343668,0
2769,1883,0,317600,0,0.000802916234624584,0
2770,1913,0,353200,0,0.0164221187072564,0
2771,1682,0,265000,0,-0.0102062183130115,0
2777,1507,0,225700,0,-0.0168678470132201,0
2779,1760,0,300100,0,-0.00472586135824737,0
2780,1553,0,215300,0,0.000827739568439734,0
2790,1688,0,325800,0,-0.00089901254166036,0
2804,1437,0,199900,0,-0.0191475342737394,0
2806,2149,0,357000,0,-0.00659036014197312,0
2808,1337,0,199800,0,-0.0167800069846918,0
2809,1876,0,265900,0,-0.0226323662207538,0
2812,1670,0,243300,0,-0.0128146712070205,0
2813,1579,0,320500,0,-0.00626798823128805,0
2814,1488,0,222700,0,0.00419072718717017,0
2816,1534,0,196900,0,-0.0131199406271362,0
2817,1870,0,270300,0,-0.0094228499614093,0
2818,2106,0,347100,0,-0.00491922013262114,0
2822,1722,0,288400,0,0.00688944685423465,0
2825,1670,0,270300,0,-0.0176772415993427,0
2827,1734,0,245000,0,-0.00611542004776688,0
2828,1556,0,241100,0,-0.0083338148223252,0
2830,1466,0,209100,0,-0.00597782643680811,0
2831,1706,0,271100,0,-0.0136018359602071,0
2832,1579,0,235700,0,-0.0128830278254692,0
2835,2273,0,514300,0,0.0078873507970878,0
2837,2252,0,476200,0,0.00239609288827913,0
2838,1439,0,178700,0,-0.00519846231763543,0
2840,2005,0,361000,0,0.0019419840187016,0
2842,2025,0,311300,0,0.00019453992782914,0
2852,1717,0,270800,0,-0.00107642876065095,0
2857,1589,0,246200,0,-0.0144592119529291,0
2860,1338,0,142500,0,-0.0106178321711086,0
2861,1365,0,153200,0,-0.01770044476278,0
2863,1285,0,147700,0,-0.00472037267862413,0
2864,1534,0,235800,0,-0.00867014281122691,0
2865,1554,0,246800,0,-0.0185440391804403,0
2871,2009,0,312100,0,-0.0151797216811719,0
2874,1849,0,371700,0,0.00217312698481398,0
2878,1668,0,219700,0,-0.0210751364896061,0
2879,1666,0,298100,0,-0.00890767966051753,0
2881,1774,0,280500,0,-0.0158232280769797,0
2882,1747,0,385000,0,-0.00678362229741303,0
2885,1703,0,225200,0,-0.022068823248268,0
2886,1466,0,174100,0,-0.0195869631661176,0
2888,1422,0,166500,0,-0.0108923107016131,0
2889,1433,0,167800,0,-0.00686750282457049,0
2891,1449,0,294900,0,-0.00883667549034306,0
2892,1740,0,264000,0,-0.00701669853508424,0
2893,1382,0,155900,0,-0.0233087535983858,0
2895,1252,0,145800,0,-0.0305509467503127,0
2896,1547,0,249200,0,-0.00159109795896917,0
2898,1628,0,234800,0,-0.0169399116867941,0
2903,1464,0,170000,0,-0.0116456828650335,0
2904,1455,0,164300,0,-0.0119236267803333,0
2905,1456,0,158800,0,-0.00366982379669845,0
2906,2045,0,395200,0,0.0056880608904899,0
2907,1328,0,127000,0,0.0217453539648726,0
2908,1406,0,142800,0,-0.0162298619079514,0
2909,1290,0,121500,0,0,0
2910,1434,0,154700,0,-0.00690587119958763,0
2911,1501,0,176700,0,-0.0148538550737471,0
2914,1466,0,168600,0,-0.0195392900931751,0
2915,1453,0,176300,0,-0.0259009059014136,0
2916,1522,0,203300,0,-0.018968498289621,0
2917,1558,0,244100,0,-0.00391561095947712,0
2919,1493,0,184700,0,-0.0139482242312022,0
2920,1492,0,189600,0,-0.0148310958752259,0
2921,1826,0,305500,0,-0.0147956984099984,0
3032,1992,0,295400,0,0.0249434911769129,0
3034,1729,0,244200,0,0.00910531957440219,0
3037,1831,0,275500,0,0.0158906695523409,0
3038,1625,0,208600,0,0.0115755816016239,0
3042,1641,0,222700,0,0.0159913646755983,0
3044,1688,0,232100,0,0.00636172704514459,0
3045,1668,0,211600,0,0.0105617040496373,0
3046,1621,0,250700,0,0.0181600714602219,0
3047,1495,0,204100,0,0.00289022162602648,0
3049,2484,0,394000,0,0.0143079329863811,0
3051,1747,0,253100,0,0.00439470062330827,0
3052,1898,0,274900,0,0.0238182692026954,0
3053,1858,0,274500,0,0.0286625705811898,0
3054,1796,0,237500,0,0.0206004799455963,0
3060,1587,0,206800,0,0.025193876106987,0
3062,1703,0,248700,0,0.0130828352007737,0
3063,1641,0,214500,0,0.0212552370420391,0
3064,1664,0,237300,0,0.0220545069507576,0
3071,1500,0,202900,0,0.026477397695698,0
3077,1576,0,208500,0,0.0184252754641883,0
3079,1755,0,248400,0,0.00378920889251821,0
3082,1532,0,206000,0,-0.016845261193153,0
3084,1578,0,234000,0,0.00142152927974748,0
3086,1594,0,209600,0,0.00579776554047262,0
3087,2030,0,336400,0,0.0192146434988933,0
3102,1549,0,174700,0,0.00100189447391874,0
3103,1548,0,174300,0,0.00246667422209312,0
3104,1680,0,218400,0,0.00644219508800536,0
3106,1454,0,212500,0,0.00217784470605675,0
3109,1635,0,206000,0,0.00969534138224737,0
3110,2359,0,351300,0,0.016253688824222,0
3216,1284,0,197000,0,0.010327762903509,0
3217,1255,0,139900,0,0.00918128585070899,0
3220,1292,0,173900,0,0,0
3221,1367,0,216300,0,-0.00213975354342855,0
3223,1282,0,146000,0,0.00660214147202698,0
3224,1427,0,221800,0,-0.000792115058836917,0
3225,1271,0,163900,0,0.0147530317395235,0
3226,1489,0,270200,0,-0.000792336945690586,0
3227,1507,0,282000,0,0.0248389658532997,0
3229,1566,0,241600,0,-0.00211246606237114,0
3230,1221,0,161300,0,0,0
3234,1457,0,206100,0,0.00590154169365564,0
3235,1144,0,144800,0,-0.00524786783633213,0
3237,1335,0,185800,0,0.0202460495258878,0
3240,1215,0,144900,0,0.000811140718154357,0
3243,1252,0,172400,0,-0.00633705125697315,0
3244,1339,0,156400,0,-0.0087292173071718,0
3245,1517,0,333200,0,0.0169544433052971,0
3246,1125,0,142000,0,-0.0112825978592787,0
3249,1298,0,185900,0,0.00955314090883386,0
3253,1408,0,284100,0,0.016359425307414,0
3254,1489,0,285600,0,-0.0040915112827794,0
3255,1423,0,280100,0,0.0130612613742855,0
3258,1526,0,242800,0,-0.0026591558579,0
3261,1591,0,219800,0,-0.00555884103575677,0
3263,1267,0,163700,0,-0.0190891784909925,0
3266,1187,0,148500,0,-0.0163332923751591,0
3268,1300,0,178400,0,-0.0133395560827343,0
3269,1359,0,192800,0,-0.0117860305456194,0
3275,1422,0,181200,0,0.000434169272516716,0
3276,1245,0,154800,0,0.000886189516365876,0
3278,1379,0,210200,0,0.012554578804445,0
3280,1255,0,179100,0,-0.00303171986115813,0
3281,1525,0,218300,0,0.00834825088501878,0
3282,1202,0,156300,0,0.000624610106203516,0
3284,1433,0,216200,0,-0.0375937006504867,0
3285,1237,0,145600,0,-0.00648352897553273,0
3287,1345,0,227100,0,-0.00193476078308319,0
3290,1783,0,270600,0,0.0130111447142016,0
3301,1410,0,187000,0,-0.00189196226451749,0
3303,1284,0,166500,0,-0.00119689152221758,0
3304,1640,0,252800,0,-0.00200495136031942,0
3307,1409,0,215300,0,-0.00271743149163994,0
3431,1336,0,162400,0,-0.029222476766296,0
3440,1399,0,171100,0,0.00474448524052984,0
3444,1588,0,255300,0,-0.00561833319369898,0
3446,1367,0,153800,0,-0.00130634018978193,0
3447,1313,0,150900,0,0.01446011244264,0
3450,1470,0,230500,0,-0.0212005039504184,0
3451,1283,0,119900,0,-0.0238477765367403,0
3452,1408,0,164000,0,-0.0120954578631053,0
3455,1391,0,162000,0,-0.00530304907216095,0
3457,1422,0,246600,0,-0.00967975350221828,0
3461,1485,0,197000,0,0.014113814254892,0
3464,1374,0,210600,0,0.0191753854550221,0
3465,1280,0,118800,0,-0.0356899402143118,0
3467,1474,0,220300,0,-0.00648061086564633,0
3470,1284,0,134700,0,-0.00531945076314588,0
3561,1221,0,136800,0,-0.0102842481105067,0
3570,1116,0,66600,0,-0.0337861103147715,0
3574,1260,0,130900,0,-0.00823278295036778,0
3576,1109,0,107200,0,0,0
3581,1157,0,121800,0,-0.0115080399388764,0
3582,1078,0,72700,0,-0.0258025804459483,0
3583,1196,0,139900,0,-0.00956224003104478,0
3584,1135,0,120900,0,-0.0127847532228762,0
3585,1134,0,132900,0,0.00198444547198706,0
3588,1142,0,111700,0,-0.0187302604719239,0
3590,1076,0,84000,0,0.00579329141083207,0
3592,1084,0,111500,0,-0.0152125262046586,0
3598,1372,0,206600,0,0.0118991189267024,0
3602,1308,0,176300,0,-0.00158515289986605,0
3603,1125,0,121400,0,-0.0329800584227049,0
3605,1207,0,144000,0,-0.00511191701368341,0
3608,1433,0,216300,0,-0.0229594446951064,0
3740,1219,0,154800,0,0.00201716213751935,0
3743,1129,0,108300,0,-0.0181260219903013,0
3745,1369,0,209200,0,-0.000658142729044853,0
3753,1434,0,220700,0,-0.0212618225642699,0
3765,1135,0,119900,0,-0.0156976868760763,0
3773,1211,0,135400,0,-0.0151457700032727,0
3774,1214,0,136600,0,-0.00622024782997144,0
3777,1288,0,198900,0,-0.0119463362518417,0
3781,1429,0,232000,0,-0.0290592654193786,0
3782,1517,0,309700,0,0.0115380450914133,0
3801,1845,0,322500,0,0.0420314767482515,0
3809,1431,0,204400,0,0.0032825575892228,0
3810,1396,0,269800,0,0.0202534297322228,0
3811,1911,0,276700,0,0.0205033144802562,0
3812,1354,0,170800,0,-0.0367060926233836,0
3814,1341,0,210700,0,-0.0112923150575619,0
3816,1407,0,240900,0,0.00660179219525858,0
3818,1324,0,157700,0,-0.000880947756072281,0
3819,1813,0,251800,0,0.00999957055937117,0
3820,1553,0,205800,0,0.015176476625391,0
3823,1887,0,324200,0,0.026766012733634,0
3824,1971,0,303800,0,0.00909904919389537,0
3825,1665,0,249000,0,0.0211609164569349,0
3826,1833,0,261600,0,0.031801369924058,0
3827,2057,0,336200,0,0.0243626968515829,0
3833,1835,0,273500,0,0.00312256460861526,0
3835,1399,0,163100,0,0.00452120103013276,0
3836,1332,0,208600,0,-0.00200421539205276,0
3837,1385,0,215100,0,0.0133496622934699,0
3838,1415,0,197000,0,-0.0199495789395876,0
3839,1407,0,156900,0,-0.0060297248396477,0
3840,1961,0,341900,0,0.0315478261495559,0
3841,1981,0,296900,0,0.0271833499277438,0
3842,1739,0,283600,0,0.0275172143880227,0
3845,1331,0,181300,0,-0.00630302335897326,0
3846,1482,0,232600,0,-0.00447172394375328,0
3848,1748,0,240300,0,0.00509548609481136,0
3849,1292,0,172000,0,0.0012677233299847,0
3851,1404,0,178500,0,-0.00445766830120986,0
3854,3073,0,1126400,0,0.0424777336189639,0
3856,2130,0,391200,0,0.013742440640983,0
3857,1579,0,215500,0,0.0120125948627205,0
