zipcode,state,actual_med_income,predicted_med_income,residual,abs_residual
4292,23,40469,51484.22667,-11015.22667,11015.22667
4294,23,38706,43510.07883,-4804.07883,4804.07883
4330,23,40786,46295.85534,-5509.855337,5509.855337
4344,23,46029,46295.85534,-266.8553371,266.8553371
4345,23,50886,51484.22667,-598.2266667,598.2266667
4346,23,44429,43510.07883,918.9211697,918.9211697
4347,23,52025,57670.76667,-5645.766667,5645.766667
4348,23,50580,51484.22667,-904.2266667,904.2266667
4349,23,53947,57670.76667,-3723.766667,3723.766667
4351,23,66776,68283.34201,-1507.342007,1507.342007
4352,23,52625,51484.22667,1140.773333,1140.773333
4353,23,63750,51484.22667,12265.77333,12265.77333
4354,23,53125,51484.22667,1640.773333,1640.773333
4357,23,59961,51484.22667,8476.773333,8476.773333
4358,23,44986,51484.22667,-6498.226667,6498.226667
4359,23,34591,43510.07883,-8919.07883,8919.07883
4360,23,42222,51484.22667,-9262.226667,9262.226667
4364,23,61650,57670.76667,3979.233333,3979.233333
4401,23,40388,46295.85534,-5907.855337,5907.855337
4406,23,36121,43510.07883,-7389.07883,7389.07883
4410,23,40326,43510.07883,-3184.07883,3184.07883
4411,23,43702,46295.85534,-2593.855337,2593.855337
4412,23,48979,46295.85534,2683.144663,2683.144663
4413,23,44625,43510.07883,1114.92117,1114.92117
4414,23,33839,43510.07883,-9671.07883,9671.07883
4415,23,37353,43510.07883,-6157.07883,6157.07883
4416,23,46731,51484.22667,-4753.226667,4753.226667
4417,23,40750,43510.07883,-2760.07883,2760.07883
4418,23,37955,48717.85045,-10762.85045,10762.85045
4419,23,54972,51484.22667,3487.773333,3487.773333
4421,23,41563,57670.76667,-16107.76667,16107.76667
4424,23,38098,43510.07883,-5412.07883,5412.07883
4426,23,43779,43510.07883,268.9211697,268.9211697
4427,23,41705,48717.85045,-7012.850451,7012.850451
4428,23,47679,51484.22667,-3805.226667,3805.226667
4429,23,63523,57670.76667,5852.233333,5852.233333
4430,23,34671,43510.07883,-8839.07883,8839.07883
4431,23,40804,47083.97236,-6279.972357,6279.972357
4434,23,50777,51484.22667,-707.2266667,707.2266667
4441,23,40323,51484.22667,-11161.22667,11161.22667
4442,23,36319,43510.07883,-7191.07883,7191.07883
4443,23,34131,43510.07883,-9379.07883,9379.07883
4444,23,73524,68283.34201,5240.657993,5240.657993
4449,23,47250,51484.22667,-4234.226667,4234.226667
4450,23,40172,48717.85045,-8545.850451,8545.850451
4451,23,29688,43510.07883,-13822.07883,13822.07883
4454,23,23125,43510.07883,-20385.07883,20385.07883
4455,23,54167,43510.07883,10656.92117,10656.92117
4456,23,52582,51484.22667,1097.773333,1097.773333
4457,23,31875,43510.07883,-11635.07883,11635.07883
4459,23,27443,43510.07883,-16067.07883,16067.07883
4460,23,47143,43510.07883,3632.92117,3632.92117
4461,23,48569,43510.07883,5058.92117,5058.92117
4462,23,37450,43510.07883,-6060.07883,6060.07883
4463,23,29212,43510.07883,-14298.07883,14298.07883
4464,23,29643,43510.07883,-13867.07883,13867.07883
4471,23,28250,43510.07883,-15260.07883,15260.07883
4472,23,55625,46295.85534,9329.144663,9329.144663
4473,23,37528,57670.76667,-20142.76667,20142.76667
4474,23,63321,57670.76667,5650.233333,5650.233333
4475,23,35625,43510.07883,-7885.07883,7885.07883
4478,23,33750,43510.07883,-9760.07883,9760.07883
4479,23,27891,43510.07883,-15619.07883,15619.07883
4481,23,44141,43510.07883,630.9211697,630.9211697
4485,23,45500,43510.07883,1989.92117,1989.92117
4487,23,28702,43510.07883,-14808.07883,14808.07883
4488,23,53856,48717.85045,5138.149549,5138.149549
4489,23,85694,43510.07883,42183.92117,42183.92117
4490,23,40625,43510.07883,-2885.07883,2885.07883
4492,23,27273,43510.07883,-16237.07883,16237.07883
4496,23,55438,57670.76667,-2232.766667,2232.766667
4497,23,31875,43510.07883,-11635.07883,11635.07883
4530,23,46367,46295.85534,71.14466292,71.14466292
4535,23,55208,57670.76667,-2462.766667,2462.766667
4537,23,53621,51484.22667,2136.773333,2136.773333
4538,23,45841,46295.85534,-454.8553371,454.8553371
4539,23,56786,51484.22667,5301.773333,5301.773333
4541,23,88250,47083.97236,41166.02764,41166.02764
4543,23,43341,46295.85534,-2954.855337,2954.855337
4544,23,57279,57670.76667,-391.7666667,391.7666667
4547,23,48750,47083.97236,1666.027643,1666.027643
4548,23,50446,61723.9646,-11277.9646,11277.9646
4551,23,53594,51484.22667,2109.773333,2109.773333
4553,23,49539,57670.76667,-8131.766667,8131.766667
4554,23,50682,51484.22667,-802.2266667,802.2266667
4555,23,57188,51484.22667,5703.773333,5703.773333
4556,23,56313,57670.76667,-1357.766667,1357.766667
4562,23,67768,49992.02349,17775.97651,17775.97651
4563,23,46250,51484.22667,-5234.226667,5234.226667
4568,23,58750,57670.76667,1079.233333,1079.233333
4571,23,61667,51484.22667,10182.77333,10182.77333
4572,23,45360,47083.97236,-1723.972357,1723.972357
4573,23,49712,57670.76667,-7958.766667,7958.766667
4574,23,44250,51484.22667,-7234.226667,7234.226667
4576,23,47250,57670.76667,-10420.76667,10420.76667
4578,23,46506,46295.85534,210.1446629,210.1446629
4579,23,61658,57670.76667,3987.233333,3987.233333
4605,23,48880,46295.85534,2584.144663,2584.144663
4607,23,46016,43510.07883,2505.92117,2505.92117
4609,23,57125,57670.76667,-545.7666667,545.7666667
4611,23,32500,43510.07883,-11010.07883,11010.07883
4612,23,39097,46295.85534,-7198.855337,7198.855337
4613,23,50000,43510.07883,6489.92117,6489.92117
4614,23,37763,46295.85534,-8532.855337,8532.855337
4616,23,48846,51484.22667,-2638.226667,2638.226667
4617,23,56563,51484.22667,5078.773333,5078.773333
4619,23,33144,43510.07883,-10366.07883,10366.07883
4623,23,40469,43510.07883,-3041.07883,3041.07883
4624,23,36607,43510.07883,-6903.07883,6903.07883
4626,23,45313,48717.85045,-3404.850451,3404.850451
4627,23,39531,47083.97236,-7552.972357,7552.972357
4629,23,30984,47083.97236,-16099.97236,16099.97236
4630,23,43824,43510.07883,313.9211697,313.9211697
4631,23,31354,43510.07883,-12156.07883,12156.07883
4634,23,43297,43510.07883,-213.0788303,213.0788303
4635,23,61500,47083.97236,14416.02764,14416.02764
4637,23,31125,43510.07883,-12385.07883,12385.07883
4640,23,41964,47083.97236,-5119.972357,5119.972357
4642,23,68750,47083.97236,21666.02764,21666.02764
4643,23,41750,43510.07883,-1760.07883,1760.07883
4645,23,36250,47083.97236,-10833.97236,10833.97236
4646,23,52188,47083.97236,5104.027643,5104.027643
4648,23,31875,43510.07883,-11635.07883,11635.07883
4650,23,37250,47083.97236,-9833.972357,9833.972357
4652,23,32670,43510.07883,-10840.07883,10840.07883
4653,23,38500,46295.85534,-7795.855337,7795.855337
4654,23,38093,43510.07883,-5417.07883,5417.07883
4655,23,42284,43510.07883,-1226.07883,1226.07883
