zip,com_elecrate,ind_elecrate,res_elecrate
83444,5.939,4.036,6.943
83445,5.939,4.036,6.943
83446,5.939,4.036,6.943
83448,5.939,4.036,6.943
83449,5.939,4.036,6.943
83450,5.939,4.036,6.943
83451,5.939,4.036,6.943
83452,5.939,4.036,6.943
83455,5.939,4.036,6.943
83462,4.318,3.412,5.912
83463,4.318,3.412,5.912
83464,5.1285,3.724,6.4275
83465,4.318,3.412,5.912
83466,4.318,3.412,5.912
83467,4.318,3.412,5.912
83468,4.318,3.412,5.912
83469,4.318,3.412,5.912
83501,6.5805,4.2725,6.7515
83520,7.222,4.509,6.56
83522,6.5805,4.2725,6.7515
83523,7.222,4.509,6.56
83524,7.222,4.509,6.56
83525,8.397,6.287,8.942
83526,6.5805,4.2725,6.7515
83530,7.222,4.509,6.56
83531,7.222,4.509,6.56
83533,7.222,4.509,6.56
83535,7.222,4.509,6.56
83536,7.222,4.509,6.56
83537,7.222,4.509,6.56
83539,7.222,4.509,6.56
83540,7.222,4.509,6.56
83541,7.222,4.509,6.56
83542,5.1285,3.724,6.4275
83543,7.222,4.509,6.56
83544,7.222,4.509,6.56
83545,7.222,4.509,6.56
83546,7.222,4.509,6.56
83547,4.318,3.412,5.912
83548,7.222,4.509,6.56
83549,5.1285,3.724,6.4275
83553,7.8095,5.398,7.751
83554,5.826333333,3.985666667,6.471666667
83555,7.222,4.509,6.56
83601,4.318,3.412,5.912
83602,4.318,3.412,5.912
83604,4.318,3.412,5.912
83605,4.318,3.412,5.912
83607,4.318,3.412,5.912
83610,4.318,3.412,5.912
83611,4.318,3.412,5.912
83612,5.1285,3.724,6.4275
83615,4.318,3.412,5.912
83616,4.318,3.412,5.912
83617,4.318,3.412,5.912
83619,4.318,3.412,5.912
83622,4.318,3.412,5.912
83623,4.318,3.412,5.912
83624,4.318,3.412,5.912
83626,4.318,3.412,5.912
83627,4.318,3.412,5.912
83628,4.318,3.412,5.912
83629,4.318,3.412,5.912
83631,4.318,3.412,5.912
83632,4.318,3.412,5.912
83633,4.318,3.412,5.912
83634,4.318,3.412,5.912
83636,4.318,3.412,5.912
83637,4.318,3.412,5.912
83638,4.318,3.412,5.912
83639,4.318,3.412,5.912
83641,4.318,3.412,5.912
83642,4.318,3.412,5.912
83643,4.318,3.412,5.912
83644,4.318,3.412,5.912
83645,4.318,3.412,5.912
83646,4.318,3.412,5.912
83647,4.318,3.412,5.912
83648,4.318,3.412,5.912
83650,4.318,3.412,5.912
83651,4.318,3.412,5.912
83654,4.318,3.412,5.912
83655,4.318,3.412,5.912
83656,4.318,3.412,5.912
83657,4.318,3.412,5.912
83660,4.318,3.412,5.912
83661,4.318,3.412,5.912
83666,4.318,3.412,5.912
83669,4.318,3.412,5.912
83670,4.318,3.412,5.912
83672,4.318,3.412,5.912
83676,4.318,3.412,5.912
83677,4.318,3.412,5.912
83686,4.318,3.412,5.912
83687,4.318,3.412,5.912
83702,4.318,3.412,5.912
83703,4.318,3.412,5.912
83704,4.318,3.412,5.912
83705,4.318,3.412,5.912
83706,4.318,3.412,5.912
83708,4.318,3.412,5.912
83709,4.318,3.412,5.912
83712,4.318,3.412,5.912
83713,4.318,3.412,5.912
83714,4.318,3.412,5.912
83716,4.318,3.412,5.912
83720,4.318,3.412,5.912
83725,4.318,3.412,5.912
83801,7.222,4.509,6.56
83802,8.397,6.287,8.942
83803,7.222,4.509,6.56
83804,7.222,4.509,6.56
83806,7.222,4.509,6.56
83808,7.222,4.509,6.56
83809,7.222,4.509,6.56
83810,7.222,4.509,6.56
83811,7.222,4.509,6.56
83812,7.222,4.509,6.56
83813,7.222,4.509,6.56
83814,7.222,4.509,6.56
83815,7.222,4.509,6.56
83821,7.222,4.509,6.56
83822,7.222,4.509,6.56
83823,7.222,4.509,6.56
83824,7.222,4.509,6.56
83827,7.222,4.509,6.56
83830,7.222,4.509,6.56
83832,7.222,4.509,6.56
83833,7.222,4.509,6.56
83834,7.222,4.509,6.56
83835,7.222,4.509,6.56
83836,7.222,4.509,6.56
83837,7.222,4.509,6.56
83839,7.222,4.509,6.56
83840,7.222,4.509,6.56
83841,7.222,4.509,6.56
83842,7.222,4.509,6.56
83843,7.222,4.509,6.56
83844,7.222,4.509,6.56
83846,7.8095,5.398,7.751
83849,7.222,4.509,6.56
83850,7.222,4.509,6.56
83851,7.222,4.509,6.56
83852,7.222,4.509,6.56
83854,7.222,4.509,6.56
83855,7.222,4.509,6.56
83856,7.222,4.509,6.56
83857,7.222,4.509,6.56
83858,7.222,4.509,6.56
83860,7.222,4.509,6.56
83861,7.222,4.509,6.56
83864,7.222,4.509,6.56
83866,7.222,4.509,6.56
83867,7.222,4.509,6.56
83868,7.222,4.509,6.56
83869,7.222,4.509,6.56
83870,7.222,4.509,6.56
83871,7.222,4.509,6.56
83872,7.222,4.509,6.56
83873,7.8095,5.398,7.751
83874,7.8095,5.398,7.751
83876,7.222,4.509,6.56
84003,5.939,4.036,6.943
84004,5.939,4.036,6.943
84005,5.939,4.036,6.943
84006,5.939,4.036,6.943
84010,5.939,4.036,6.943
84013,5.939,4.036,6.943
84014,5.939,4.036,6.943
84015,5.939,4.036,6.943
84017,5.939,4.036,6.943
84018,5.939,4.036,6.943
84020,5.939,4.036,6.943
84021,5.939,4.036,6.943
84022,5.939,4.036,6.943
84023,5.939,4.036,6.943
84024,5.939,4.036,6.943
84025,5.939,4.036,6.943
84027,5.939,4.036,6.943
84028,5.939,4.036,6.943
84029,5.939,4.036,6.943
84031,5.939,4.036,6.943
84032,5.939,4.036,6.943
84033,5.939,4.036,6.943
84036,5.939,4.036,6.943
84037,5.939,4.036,6.943
84038,5.939,4.036,6.943
84039,5.939,4.036,6.943
84040,5.939,4.036,6.943
84041,5.939,4.036,6.943
84042,5.939,4.036,6.943
84043,5.939,4.036,6.943
84044,5.939,4.036,6.943
84045,5.939,4.036,6.943
84046,5.939,4.036,6.943
84047,5.939,4.036,6.943
84049,5.939,4.036,6.943
84050,5.939,4.036,6.943
84052,5.939,4.036,6.943
84054,5.939,4.036,6.943
84055,5.939,4.036,6.943
84056,5.939,4.036,6.943
84057,5.939,4.036,6.943
84058,5.939,4.036,6.943
84060,5.939,4.036,6.943
84061,5.939,4.036,6.943
84062,5.939,4.036,6.943
84063,5.939,4.036,6.943
84064,5.939,4.036,6.943
84065,5.939,4.036,6.943
84066,5.939,4.036,6.943
84067,5.939,4.036,6.943
84069,5.939,4.036,6.943
84070,5.939,4.036,6.943
84071,5.939,4.036,6.943
84074,5.939,4.036,6.943
84075,5.939,4.036,6.943
84078,5.939,4.036,6.943
84080,5.939,4.036,6.943
84081,5.939,4.036,6.943
84082,5.939,4.036,6.943
84083,5.939,4.036,6.943
84084,5.939,4.036,6.943
84085,5.939,4.036,6.943
84086,5.939,4.036,6.943
84087,5.939,4.036,6.943
84088,5.939,4.036,6.943
84092,5.939,4.036,6.943
84093,5.939,4.036,6.943
84094,5.939,4.036,6.943
84095,5.939,4.036,6.943
84096,5.939,4.036,6.943
84097,5.939,4.036,6.943
84098,5.939,4.036,6.943
84101,5.939,4.036,6.943
84102,5.939,4.036,6.943
84103,5.939,4.036,6.943
84104,5.939,4.036,6.943
84105,5.939,4.036,6.943
84106,5.939,4.036,6.943
84107,5.939,4.036,6.943
84108,5.939,4.036,6.943
84109,5.939,4.036,6.943
84111,5.939,4.036,6.943
84112,5.939,4.036,6.943
84113,5.939,4.036,6.943
84115,5.939,4.036,6.943
84116,5.939,4.036,6.943
84117,5.939,4.036,6.943
84118,5.939,4.036,6.943
84119,5.939,4.036,6.943
84120,5.939,4.036,6.943
84121,5.939,4.036,6.943
84123,5.939,4.036,6.943
84124,5.939,4.036,6.943
84128,5.939,4.036,6.943
84138,5.939,4.036,6.943
84143,5.939,4.036,6.943
84148,5.939,4.036,6.943
84150,5.939,4.036,6.943
84152,5.939,4.036,6.943
84302,5.939,4.036,6.943
84304,5.939,4.036,6.943
84305,5.939,4.036,6.943
84306,5.939,4.036,6.943
84307,5.939,4.036,6.943
84308,5.939,4.036,6.943
84309,5.939,4.036,6.943
84310,5.939,4.036,6.943
84311,5.939,4.036,6.943
84312,5.939,4.036,6.943
84313,5.1285,3.724,6.4275
84314,5.939,4.036,6.943
84315,5.939,4.036,6.943
84316,5.939,4.036,6.943
84317,5.939,4.036,6.943
84318,5.939,4.036,6.943
84319,5.939,4.036,6.943
84320,5.939,4.036,6.943
84321,5.939,4.036,6.943
84322,5.939,4.036,6.943
84323,5.939,4.036,6.943
84324,5.939,4.036,6.943
84325,5.939,4.036,6.943
84326,5.939,4.036,6.943
84327,5.939,4.036,6.943
84328,5.939,4.036,6.943
84329,5.939,4.036,6.943
84331,5.939,4.036,6.943
84332,5.939,4.036,6.943
84333,5.939,4.036,6.943
84335,5.939,4.036,6.943
84336,5.939,4.036,6.943
84337,5.939,4.036,6.943
84338,5.939,4.036,6.943
84339,5.939,4.036,6.943
84340,5.939,4.036,6.943
84341,5.939,4.036,6.943
84401,5.939,4.036,6.943
84403,5.939,4.036,6.943
84404,5.939,4.036,6.943
84405,5.939,4.036,6.943
84414,5.939,4.036,6.943
84501,5.939,4.036,6.943
84511,5.939,4.036,6.943
84512,5.939,4.036,6.943
84513,5.939,4.036,6.943
84515,5.939,4.036,6.943
84516,5.939,4.036,6.943
84518,5.939,4.036,6.943
84520,5.939,4.036,6.943
84521,5.939,4.036,6.943
84522,5.939,4.036,6.943
84523,5.939,4.036,6.943
84525,5.939,4.036,6.943
84526,5.939,4.036,6.943
84528,5.939,4.036,6.943
84530,5.939,4.036,6.943
84531,5.939,4.036,6.943
84532,5.939,4.036,6.943
84533,5.939,4.036,6.943
84534,5.939,4.036,6.943
84535,5.939,4.036,6.943
84537,5.939,4.036,6.943
84539,5.939,4.036,6.943
84540,5.939,4.036,6.943
84542,5.939,4.036,6.943
84601,5.939,4.036,6.943
84604,5.939,4.036,6.943
84606,5.939,4.036,6.943
84620,5.939,4.036,6.943
84621,5.939,4.036,6.943
84622,5.939,4.036,6.943
84623,5.939,4.036,6.943
84624,5.939,4.036,6.943
84626,5.939,4.036,6.943
84627,5.939,4.036,6.943
84628,5.939,4.036,6.943
84629,5.939,4.036,6.943
84630,5.939,4.036,6.943
84631,5.939,4.036,6.943
84632,5.939,4.036,6.943
84633,5.939,4.036,6.943
84634,5.939,4.036,6.943
84635,5.939,4.036,6.943
84637,5.939,4.036,6.943
84639,5.939,4.036,6.943
84640,5.939,4.036,6.943
84642,5.939,4.036,6.943
84643,5.939,4.036,6.943
84645,5.939,4.036,6.943
84646,5.939,4.036,6.943
84647,5.939,4.036,6.943
84648,5.939,4.036,6.943
84649,5.939,4.036,6.943
84651,5.939,4.036,6.943
84652,5.939,4.036,6.943
84653,5.939,4.036,6.943
84654,5.939,4.036,6.943
84655,5.939,4.036,6.943
84656,5.939,4.036,6.943
84657,5.939,4.036,6.943
84660,5.939,4.036,6.943
84662,5.939,4.036,6.943
84663,5.939,4.036,6.943
84664,5.939,4.036,6.943
84665,5.939,4.036,6.943
84667,5.939,4.036,6.943
84701,5.939,4.036,6.943
84713,5.939,4.036,6.943
84714,5.939,4.036,6.943
84716,5.939,4.036,6.943
84719,5.939,4.036,6.943
84720,5.939,4.036,6.943
84721,5.939,4.036,6.943
84722,5.939,4.036,6.943
84723,5.939,4.036,6.943
84724,5.939,4.036,6.943
84725,5.939,4.036,6.943
84726,5.939,4.036,6.943
84728,5.939,4.036,6.943
84731,5.939,4.036,6.943
84733,5.939,4.036,6.943
84734,5.939,4.036,6.943
84737,5.939,4.036,6.943
84738,5.939,4.036,6.943
84739,5.939,4.036,6.943
84740,5.939,4.036,6.943
84741,5.939,4.036,6.943
84742,5.939,4.036,6.943
84743,5.939,4.036,6.943
84745,5.939,4.036,6.943
84746,5.939,4.036,6.943
84750,5.939,4.036,6.943
84751,5.939,4.036,6.943
84752,5.939,4.036,6.943
84753,5.939,4.036,6.943
84754,5.939,4.036,6.943
84757,5.939,4.036,6.943
84759,5.939,4.036,6.943
84760,5.939,4.036,6.943
84761,5.939,4.036,6.943
84763,5.939,4.036,6.943
84765,5.939,4.036,6.943
84766,5.939,4.036,6.943
84767,5.939,4.036,6.943
84770,5.939,4.036,6.943
84772,5.939,4.036,6.943
84774,5.939,4.036,6.943
84775,5.939,4.036,6.943
84779,5.939,4.036,6.943
84780,5.939,4.036,6.943
84781,5.939,4.036,6.943
84782,5.939,4.036,6.943
84783,5.939,4.036,6.943
84784,5.939,4.036,6.943
84790,5.939,4.036,6.943
85003,8.713,6.111,9.847
85004,8.713,6.111,9.847
85006,8.713,6.111,9.847
85007,8.713,6.111,9.847
85008,8.713,6.111,9.847
85009,8.713,6.111,9.847
85012,8.713,6.111,9.847
85013,8.713,6.111,9.847
85014,8.713,6.111,9.847
85015,8.713,6.111,9.847
85016,8.713,6.111,9.847
85017,8.713,6.111,9.847
85018,8.713,6.111,9.847
85020,8.713,6.111,9.847
85021,8.713,6.111,9.847
85022,8.713,6.111,9.847
85023,8.713,6.111,9.847
85024,8.713,6.111,9.847
85027,8.713,6.111,9.847
85028,8.713,6.111,9.847
85029,8.713,6.111,9.847
85032,8.713,6.111,9.847
85034,8.713,6.111,9.847
85035,8.713,6.111,9.847
85037,8.713,6.111,9.847
85040,8.713,6.111,9.847
85043,8.713,6.111,9.847
85050,8.713,6.111,9.847
85051,8.713,6.111,9.847
85053,8.713,6.111,9.847
85054,8.713,6.111,9.847
85083,8.713,6.111,9.847
85085,8.713,6.111,9.847
85086,8.713,6.111,9.847
85087,8.713,6.111,9.847
85098,8.713,6.111,9.847
85118,8.713,6.111,9.847
85122,8.713,6.111,9.847
85128,8.713,6.111,9.847
85131,8.713,6.111,9.847
85132,8.713,6.111,9.847
85137,8.713,6.111,9.847
85138,8.713,6.111,9.847
85139,8.713,6.111,9.847
85172,8.713,6.111,9.847
85173,8.713,6.111,9.847
85192,8.713,6.111,9.847
85193,8.713,6.111,9.847
85194,8.713,6.111,9.847
85215,8.713,6.111,9.847
85222,8.713,6.111,9.847
85230,8.713,6.111,9.847
85231,8.713,6.111,9.847
85232,8.713,6.111,9.847
85237,8.713,6.111,9.847
85239,8.713,6.111,9.847
85245,8.713,6.111,9.847
85250,8.713,6.111,9.847
85251,8.713,6.111,9.847
85253,8.713,6.111,9.847
85254,8.713,6.111,9.847
85255,8.713,6.111,9.847
85256,8.713,6.111,9.847
85258,8.713,6.111,9.847
85259,8.713,6.111,9.847
85260,8.713,6.111,9.847
85262,8.713,6.111,9.847
85266,8.713,6.111,9.847
85268,8.713,6.111,9.847
85273,8.713,6.111,9.847
85287,8.713,6.111,9.847
85302,8.713,6.111,9.847
85304,8.713,6.111,9.847
85306,8.713,6.111,9.847
85307,8.713,6.111,9.847
85308,8.713,6.111,9.847
85309,8.713,6.111,9.847
85310,8.713,6.111,9.847
85320,8.713,6.111,9.847
85321,8.713,6.111,9.847
85322,8.713,6.111,9.847
85323,8.713,6.111,9.847
85324,8.713,6.111,9.847
85325,8.713,6.111,9.847
85326,8.713,6.111,9.847
85328,11.583,9.0385,12.8095
85331,8.713,6.111,9.847
85332,8.713,6.111,9.847
85333,8.713,6.111,9.847
85334,11.583,9.0385,12.8095
85335,8.713,6.111,9.847
85336,8.713,6.111,9.847
85337,8.713,6.111,9.847
85338,8.713,6.111,9.847
85339,8.713,6.111,9.847
85340,8.713,6.111,9.847
85341,8.713,6.111,9.847
85342,8.713,6.111,9.847
85343,8.713,6.111,9.847
85344,11.583,9.0385,12.8095
85345,8.713,6.111,9.847
85346,8.713,6.111,9.847
85347,8.713,6.111,9.847
85348,8.713,6.111,9.847
85349,8.713,6.111,9.847
85350,8.713,6.111,9.847
85351,8.713,6.111,9.847
85353,8.713,6.111,9.847
85354,8.713,6.111,9.847
85355,8.713,6.111,9.847
85356,8.713,6.111,9.847
85357,8.713,6.111,9.847
85359,8.713,6.111,9.847
85360,8.713,6.111,9.847
85361,8.713,6.111,9.847
85362,8.713,6.111,9.847
85363,8.713,6.111,9.847
85364,8.713,6.111,9.847
85365,8.713,6.111,9.847
85367,8.713,6.111,9.847
85373,8.713,6.111,9.847
85374,8.713,6.111,9.847
85375,8.713,6.111,9.847
85378,8.713,6.111,9.847
85379,8.713,6.111,9.847
85381,8.713,6.111,9.847
85382,8.713,6.111,9.847
85383,8.713,6.111,9.847
85387,8.713,6.111,9.847
85388,8.713,6.111,9.847
85390,8.713,6.111,9.847
85392,8.713,6.111,9.847
85395,8.713,6.111,9.847
85396,8.713,6.111,9.847
85501,8.713,6.111,9.847
85530,8.713,6.111,9.847
85532,8.713,6.111,9.847
85534,11.508,5.911,11.125
85539,8.713,6.111,9.847
85541,8.713,6.111,9.847
85542,8.713,6.111,9.847
85543,8.713,6.111,9.847
85544,8.713,6.111,9.847
85550,8.713,6.111,9.847
85553,8.713,6.111,9.847
85554,8.713,6.111,9.847
85602,9.5445,6.3425,9.4685
85603,8.713,6.111,9.847
85607,8.713,6.111,9.847
85614,10.376,6.574,9.09
85615,8.713,6.111,9.847
85617,8.713,6.111,9.847
85618,8.713,6.111,9.847
85620,8.713,6.111,9.847
85622,10.376,6.574,9.09
85623,8.713,6.111,9.847
85626,8.713,6.111,9.847
85629,10.376,6.574,9.09
85631,8.713,6.111,9.847
85635,8.713,6.111,9.847
85637,10.376,6.574,9.09
85638,8.713,6.111,9.847
85640,10.376,6.574,9.09
85641,10.376,6.574,9.09
85645,10.376,6.574,9.09
85653,9.5445,6.3425,9.4685
85658,9.5445,6.3425,9.4685
85701,10.376,6.574,9.09
85704,10.376,6.574,9.09
85705,10.376,6.574,9.09
85706,10.376,6.574,9.09
85707,10.376,6.574,9.09
85708,10.376,6.574,9.09
85710,10.376,6.574,9.09
85711,10.376,6.574,9.09
85712,10.376,6.574,9.09
85713,10.376,6.574,9.09
85714,10.376,6.574,9.09
85715,10.376,6.574,9.09
85716,10.376,6.574,9.09
85718,10.376,6.574,9.09
85719,10.376,6.574,9.09
85721,10.376,6.574,9.09
85724,10.376,6.574,9.09
85730,10.376,6.574,9.09
85735,10.376,6.574,9.09
85737,10.376,6.574,9.09
85739,9.5445,6.3425,9.4685
85741,10.376,6.574,9.09
85742,10.376,6.574,9.09
85743,10.376,6.574,9.09
85745,10.376,6.574,9.09
85746,10.376,6.574,9.09
85747,10.376,6.574,9.09
85748,10.376,6.574,9.09
85749,9.5445,6.3425,9.4685
85750,10.376,6.574,9.09
85755,10.376,6.574,9.09
85756,10.376,6.574,9.09
85757,10.376,6.574,9.09
85901,8.713,6.111,9.847
85911,8.713,6.111,9.847
85924,8.713,6.111,9.847
85928,8.713,6.111,9.847
85929,8.713,6.111,9.847
85931,8.713,6.111,9.847
85937,8.713,6.111,9.847
85939,8.713,6.111,9.847
85942,8.713,6.111,9.847
86001,8.713,6.111,9.847
86002,8.713,6.111,9.847
86004,8.713,6.111,9.847
86011,8.713,6.111,9.847
86015,8.713,6.111,9.847
86016,8.713,6.111,9.847
86017,8.713,6.111,9.847
86018,8.713,6.111,9.847
86020,8.713,6.111,9.847
86023,8.713,6.111,9.847
86024,8.713,6.111,9.847
86025,8.713,6.111,9.847
86029,8.713,6.111,9.847
86030,8.713,6.111,9.847
86031,8.713,6.111,9.847
86032,8.713,6.111,9.847
86034,8.713,6.111,9.847
86035,8.713,6.111,9.847
86038,8.713,6.111,9.847
86039,8.713,6.111,9.847
86040,5.939,4.036,6.943
86042,8.713,6.111,9.847
86043,8.713,6.111,9.847
86045,8.713,6.111,9.847
86046,8.713,6.111,9.847
86047,8.713,6.111,9.847
86052,8.713,6.111,9.847
86301,8.713,6.111,9.847
86303,8.713,6.111,9.847
86305,8.713,6.111,9.847
86314,8.713,6.111,9.847
86315,8.713,6.111,9.847
86320,8.713,6.111,9.847
86321,8.713,6.111,9.847
86322,8.713,6.111,9.847
86323,8.713,6.111,9.847
86324,8.713,6.111,9.847
86325,8.713,6.111,9.847
86326,8.713,6.111,9.847
86327,8.713,6.111,9.847
86329,8.713,6.111,9.847
86331,8.713,6.111,9.847
86332,8.713,6.111,9.847
86333,8.713,6.111,9.847
86334,8.713,6.111,9.847
86335,8.713,6.111,9.847
86336,8.713,6.111,9.847
86337,8.713,6.111,9.847
86338,8.713,6.111,9.847
86343,8.713,6.111,9.847
86351,8.713,6.111,9.847
86401,8.713,6.111,9.847
86402,8.713,6.111,9.847
86403,14.453,11.966,15.772
86404,11.583,9.0385,12.8095
86406,11.583,9.0385,12.8095
86426,9.843,8.603,10.8
86429,9.843,8.603,10.8
86434,8.713,6.111,9.847
86435,8.713,6.111,9.847
86441,9.843,8.603,10.8
86442,9.843,8.603,10.8
86444,5.939,4.036,6.943
86445,9.843,8.603,10.8
86502,8.713,6.111,9.847
87001,7.015,4.71,8.038
87002,7.015,4.71,8.038
87004,7.015,4.71,8.038
87006,7.015,4.71,8.038
87008,7.015,4.71,8.038
87010,7.015,4.71,8.038
87015,7.015,4.71,8.038
87016,7.015,4.71,8.038
87023,7.015,4.71,8.038
87025,7.015,4.71,8.038
87031,7.015,4.71,8.038
87041,7.015,4.71,8.038
87042,7.015,4.71,8.038
87043,7.015,4.71,8.038
87047,7.015,4.71,8.038
87048,7.015,4.71,8.038
87052,7.015,4.71,8.038
87053,7.015,4.71,8.038
87059,7.015,4.71,8.038
87060,7.015,4.71,8.038
87061,7.015,4.71,8.038
87062,7.015,4.71,8.038
87068,7.015,4.71,8.038
87072,7.015,4.71,8.038
87083,7.015,4.71,8.038
87102,7.015,4.71,8.038
87104,7.015,4.71,8.038
87105,7.015,4.71,8.038
87106,7.015,4.71,8.038
87107,7.015,4.71,8.038
87108,7.015,4.71,8.038
87109,7.015,4.71,8.038
87110,7.015,4.71,8.038
87111,7.015,4.71,8.038
87112,7.015,4.71,8.038
87113,7.015,4.71,8.038
87114,7.015,4.71,8.038
87115,7.015,4.71,8.038
87116,7.015,4.71,8.038
87117,7.015,4.71,8.038
87120,7.015,4.71,8.038
87121,7.015,4.71,8.038
87122,7.015,4.71,8.038
87123,7.015,4.71,8.038
87124,7.015,4.71,8.038
87131,7.015,4.71,8.038
87144,7.015,4.71,8.038
87501,7.015,4.71,8.038
87505,7.015,4.71,8.038
87506,7.015,4.71,8.038
87507,7.015,4.71,8.038
87508,7.015,4.71,8.038
87520,7.407,5.83,8.842
87524,7.407,5.83,8.842
87540,7.015,4.71,8.038
87577,7.407,5.83,8.842
87937,10.273,6.845,12.086
87940,10.273,6.845,12.086
87943,11.508,5.911,11.125
88001,10.273,6.845,12.086
88002,10.273,6.845,12.086
88003,10.273,6.845,12.086
88004,10.273,6.845,12.086
88005,10.273,6.845,12.086
88007,10.273,6.845,12.086
88008,10.273,6.845,12.086
88011,10.273,6.845,12.086
88012,10.273,6.845,12.086
88020,11.508,5.911,11.125
88021,10.273,6.845,12.086
88022,11.508,5.911,11.125
88023,11.508,5.911,11.125
88025,11.508,5.911,11.125
88026,11.508,5.911,11.125
88028,11.508,5.911,11.125
88030,9.598666667,5.822,10.41633333
88033,10.273,6.845,12.086
88034,11.508,5.911,11.125
88038,11.508,5.911,11.125
88039,11.508,5.911,11.125
88041,11.508,5.911,11.125
88042,11.508,5.911,11.125
88043,11.508,5.911,11.125
88044,10.273,6.845,12.086
88045,11.508,5.911,11.125
88047,10.273,6.845,12.086
88048,10.273,6.845,12.086
88049,11.508,5.911,11.125
88051,11.508,5.911,11.125
88052,10.273,6.845,12.086
88053,11.508,5.911,11.125
88055,11.508,5.911,11.125
88061,11.508,5.911,11.125
88062,11.508,5.911,11.125
88063,10.273,6.845,12.086
88072,10.273,6.845,12.086
88081,10.273,6.845,12.086
88101,7.673,5.41,8.284
88103,7.673,5.41,8.284
88130,7.673,5.41,8.284
88135,7.673,5.41,8.284
88201,7.673,5.41,8.284
88203,7.673,5.41,8.284
88210,7.673,5.41,8.284
88220,7.673,5.41,8.284
88230,7.673,5.41,8.284
88231,7.673,5.41,8.284
88240,7.673,5.41,8.284
88242,7.673,5.41,8.284
88252,7.673,5.41,8.284
88253,7.673,5.41,8.284
88256,7.673,5.41,8.284
88260,7.673,5.41,8.284
88265,7.673,5.41,8.284
88301,11.508,5.911,11.125
88310,10.8905,6.378,11.6055
88311,11.508,5.911,11.125
88312,11.508,5.911,11.125
88314,11.508,5.911,11.125
88316,11.508,5.911,11.125
88317,11.508,5.911,11.125
88324,11.508,5.911,11.125
88325,11.508,5.911,11.125
88336,11.508,5.911,11.125
88337,11.508,5.911,11.125
88338,11.508,5.911,11.125
88339,11.508,5.911,11.125
88340,11.508,5.911,11.125
88341,11.508,5.911,11.125
88343,11.508,5.911,11.125
88345,11.508,5.911,11.125
88346,11.508,5.911,11.125
88347,11.508,5.911,11.125
88348,11.508,5.911,11.125
88350,11.508,5.911,11.125
88351,11.508,5.911,11.125
88352,11.508,5.911,11.125
88354,11.508,5.911,11.125
88355,11.508,5.911,11.125
88401,7.673,5.41,8.284
88415,7.015,4.71,8.038
88416,7.673,5.41,8.284
89001,10.8715,9.114,11.8325
89002,9.843,8.603,10.8
89003,12.06533333,10.06466667,13.14566667
89004,9.843,8.603,10.8
89005,9.843,8.603,10.8
89010,13.1765,10.7955,14.3185
89011,9.843,8.603,10.8
89012,9.843,8.603,10.8
89013,13.1765,10.7955,14.3185
89014,9.843,8.603,10.8
89015,9.843,8.603,10.8
89017,11.9,9.625,12.865
89018,9.843,8.603,10.8
89019,12.148,10.2845,13.286
89022,11.9,9.625,12.865
89025,9.843,8.603,10.8
89026,9.843,8.603,10.8
89029,9.843,8.603,10.8
89030,9.843,8.603,10.8
89031,9.843,8.603,10.8
89032,9.843,8.603,10.8
89039,9.843,8.603,10.8
89040,9.843,8.603,10.8
89044,9.843,8.603,10.8
89045,11.9,9.625,12.865
89046,9.843,8.603,10.8
89047,11.9,9.625,12.865
89048,12.148,10.2845,13.286
89049,11.9,9.625,12.865
89052,9.843,8.603,10.8
89054,9.843,8.603,10.8
89061,14.453,11.966,15.772
89074,9.843,8.603,10.8
89081,9.843,8.603,10.8
89084,9.843,8.603,10.8
89101,9.843,8.603,10.8
89102,9.843,8.603,10.8
89103,9.843,8.603,10.8
89104,9.843,8.603,10.8
89106,9.843,8.603,10.8
89107,9.843,8.603,10.8
89108,9.843,8.603,10.8
89109,9.843,8.603,10.8
89110,9.843,8.603,10.8
89113,9.843,8.603,10.8
89115,9.843,8.603,10.8
89117,9.843,8.603,10.8
89118,9.843,8.603,10.8
89119,9.843,8.603,10.8
89120,9.843,8.603,10.8
89121,9.843,8.603,10.8
89122,9.843,8.603,10.8
89123,9.843,8.603,10.8
89124,9.843,8.603,10.8
89128,9.843,8.603,10.8
89129,9.843,8.603,10.8
89130,9.843,8.603,10.8
89131,9.843,8.603,10.8
89134,9.843,8.603,10.8
89135,9.843,8.603,10.8
89139,9.843,8.603,10.8
89141,9.843,8.603,10.8
89142,9.843,8.603,10.8
89143,9.843,8.603,10.8
89144,9.843,8.603,10.8
89145,9.843,8.603,10.8
89146,9.843,8.603,10.8
89147,9.843,8.603,10.8
89148,9.843,8.603,10.8
89149,9.843,8.603,10.8
89156,9.843,8.603,10.8
89158,9.843,8.603,10.8
89161,9.843,8.603,10.8
89166,9.843,8.603,10.8
89169,9.843,8.603,10.8
89178,9.843,8.603,10.8
89183,9.843,8.603,10.8
89191,9.843,8.603,10.8
89199,9.843,8.603,10.8
89310,11.9,9.625,12.865
89316,11.9,9.625,12.865
89403,11.9,9.625,12.865
89404,11.9,9.625,12.865
89405,11.9,9.625,12.865
89406,11.9,9.625,12.865
89408,11.9,9.625,12.865
89409,11.9,9.625,12.865
89410,11.9,9.625,12.865
89412,8.9195,6.8305,9.904
89413,11.9,9.625,12.865
89414,11.9,9.625,12.865
89415,13.1765,10.7955,14.3185
89418,11.9,9.625,12.865
