Black,Multiple,Population,White,Total_Race_Count,Other,Native_Hawaiian_Other_Pacific,Asian,American_Indian_and_Alaskan_Native,state,zip code tabulation area
509,91,3294,2484,3294,53,2,147,8,42,15222
60,92,7236,7002,7236,26,0,52,4,42,15223
2556,219,10141,6883,10141,77,3,391,12,42,15224
36,36,1084,958,1084,50,0,1,3,42,15225
579,287,13974,12839,13974,79,0,175,15,42,15226
1028,368,28156,25933,28156,75,5,714,33,42,15227
215,263,17595,16345,17595,60,3,701,8,42,15228
244,181,13825,13207,13825,38,2,147,6,42,15229
691,193,11374,8651,11374,91,4,1730,14,42,15232
2617,74,4451,1583,4451,142,1,24,10,42,15233
242,170,14056,13318,14056,45,0,277,4,42,15234
12234,891,34580,20740,34580,195,4,440,76,42,15235
1195,336,29724,27793,29724,76,11,290,23,42,15236
703,415,41895,38821,41895,114,14,1799,29,42,15237
137,164,13162,12052,13162,19,4,771,15,42,15238
739,221,21024,19733,21024,55,2,258,16,42,15239
163,208,20395,18844,20395,57,2,1114,7,42,15241
103,96,13406,12742,13406,24,5,430,6,42,15243
0,0,0,0,0,0,0,0,0,42,15260
0,0,0,0,0,0,0,0,0,42,15290
2896,1057,49331,44825,49331,208,11,277,57,42,15301
0,0,290,290,290,0,0,0,0,42,15310
4,3,1391,1376,1391,0,0,4,4,42,15311
21,53,3579,3490,3579,2,1,3,9,42,15312
2,2,377,370,377,0,0,3,0,42,15313
72,50,3788,3655,3788,5,0,6,0,42,15314
3,17,776,751,776,0,0,3,2,42,15315
0,1,131,128,131,0,0,0,2,42,15316
1076,534,36535,34261,36535,159,3,471,31,42,15317
20,60,5384,5275,5384,7,2,12,8,42,15320
18,10,1676,1638,1676,5,0,5,0,42,15321
57,15,2018,1939,2018,1,0,1,5,42,15322
18,55,4542,4450,4542,4,0,11,4,42,15323
6,9,632,613,632,1,0,3,0,42,15324
0,8,439,428,439,0,1,0,2,42,15325
3,23,1527,1493,1527,1,0,0,7,42,15327
19,22,1709,1661,1709,4,0,3,0,42,15329
33,36,5299,5209,5299,6,0,13,2,42,15330
33,17,1090,1039,1090,0,0,0,1,42,15331
77,55,8148,7949,8148,23,1,32,11,42,15332
32,39,2150,2067,2150,2,0,4,6,42,15333
0,1,113,112,113,0,0,0,0,42,15334
6,5,744,731,744,2,0,0,0,42,15337
7,17,1606,1570,1606,7,0,3,2,42,15338
21,12,1469,1430,1469,1,0,5,0,42,15340
2,6,869,861,869,0,0,0,0,42,15341
176,79,4818,4531,4818,16,0,9,7,42,15342
12,11,1450,1416,1450,1,0,6,4,42,15344
24,36,1642,1570,1642,0,0,4,8,42,15345
8,8,749,730,749,0,0,0,3,42,15346
6,3,582,567,582,4,0,0,2,42,15347
4,5,283,274,283,0,0,0,0,42,15348
4,11,1737,1720,1737,0,0,0,2,42,15349
6,4,425,411,425,1,0,1,2,42,15350
5,6,901,888,901,1,0,0,1,42,15351
5,12,987,965,987,4,0,1,0,42,15352
0,1,64,51,64,12,0,0,0,42,15353
9,11,1661,1628,1661,6,0,6,1,42,15357
9,20,923,891,923,0,1,0,2,42,15358
0,0,174,172,174,2,0,0,0,42,15359
3,20,1731,1699,1731,2,0,3,4,42,15360
0,0,151,151,151,0,0,0,0,42,15361
8,3,767,754,767,0,0,1,1,42,15362
5,8,760,738,760,5,0,3,1,42,15363
1,5,869,862,869,0,0,0,1,42,15364
0,2,164,161,164,0,0,1,0,42,15366
26,73,8731,8379,8731,28,0,216,9,42,15367
2,13,473,457,473,0,0,0,1,42,15368
1155,140,14870,13256,14870,214,4,77,24,42,15370
4,11,1740,1721,1740,1,0,2,1,42,15376
1,5,724,708,724,0,0,1,9,42,15377
34,1,106,70,106,0,0,1,0,42,15378
9,2,132,120,132,0,0,1,0,42,15379
0,16,719,698,719,0,0,1,4,42,15380
2641,657,32288,28684,32288,63,2,187,54,42,15401
19,8,905,874,905,0,0,1,3,42,15410
1,7,661,650,661,0,0,0,3,42,15411
3,1,470,466,470,0,0,0,0,42,15412
52,11,551,484,551,0,0,3,1,42,15413
807,226,9469,8389,9469,12,0,14,21,42,15417
343,77,4492,4007,4492,22,0,33,10,42,15419
66,21,251,161,251,2,0,0,1,42,15420
0,5,112,107,112,0,0,0,0,42,15421
4,2,220,214,220,0,0,0,0,42,15422
16,12,1781,1744,1781,0,0,4,5,42,15423
8,40,2489,2432,2489,2,0,5,2,42,15424
470,188,19270,18506,19270,30,10,48,18,42,15425
56,20,1091,1006,1091,3,0,0,6,42,15427
13,12,1806,1779,1806,1,0,0,1,42,15428
2,8,126,116,126,0,0,0,0,42,15429
4,8,314,302,314,0,0,0,0,42,15430
18,29,4744,4683,4744,1,0,8,5,42,15431
5,4,427,418,427,0,0,0,0,42,15432
7,1,741,728,741,5,0,0,0,42,15433
2,3,313,307,313,0,0,1,0,42,15434
38,9,437,390,437,0,0,0,0,42,15435
58,36,2740,2643,2740,0,0,0,3,42,15436
4,11,2573,2545,2573,5,1,4,3,42,15437
10,5,2221,2180,2221,4,5,12,5,42,15438
0,0,349,348,349,1,0,0,0,42,15440
30,13,2105,2045,2105,7,0,5,5,42,15442
19,3,377,354,377,1,0,0,0,42,15443
46,18,517,449,517,2,0,1,1,42,15444
21,29,2693,2620,2693,3,0,18,2,42,15445
0,6,324,318,324,0,0,0,0,42,15446
1,2,181,177,181,0,0,1,0,42,15447
1,12,192,179,192,0,0,0,0,42,15448
0,0,184,184,184,0,0,0,0,42,15449
1132,2,2323,977,2323,203,1,7,1,42,15450
10,6,955,934,955,0,0,2,3,42,15451
9,1,237,227,237,0,0,0,0,42,15454
9,2,298,282,298,0,0,0,5,42,15455
45,47,2976,2869,2976,2,0,11,2,42,15456
203,29,2379,2142,2379,0,0,2,3,42,15458
10,14,1763,1717,1763,5,0,9,8,42,15459
0,11,120,105,120,0,2,0,2,42,15460
213,91,4333,3994,4333,13,0,14,8,42,15461
0,4,398,391,398,2,0,1,0,42,15462
8,0,64,56,64,0,0,0,0,42,15463
7,16,1536,1511,1536,1,0,1,0,42,15464
0,4,458,449,458,5,0,0,0,42,15466
0,0,141,141,141,0,0,0,0,42,15467
70,30,2303,2197,2303,1,1,2,2,42,15468
6,14,2331,2307,2331,1,0,3,0,42,15469
1,6,982,968,982,5,0,0,2,42,15470
7,4,306,295,306,0,0,0,0,42,15472
44,41,3862,3757,3862,3,1,13,3,42,15473
8,15,2049,2016,2049,2,0,3,5,42,15474
89,12,1356,1244,1356,4,0,3,4,42,15475
16,1,157,140,157,0,0,0,0,42,15476
8,15,855,827,855,3,0,0,2,42,15477
40,44,6446,6336,6446,9,0,8,9,42,15478
39,30,2113,2032,2113,4,0,6,2,42,15479
24,32,1946,1887,1946,2,0,1,0,42,15480
1,9,604,593,604,0,0,0,1,42,15482
0,11,513,502,513,0,0,0,0,42,15483
23,13,328,285,328,0,0,7,0,42,15484
19,18,2303,2257,2303,4,0,2,3,42,15486
1,2,389,386,389,0,0,0,0,42,15489
1,0,628,626,628,0,0,1,0,42,15490
0,0,108,108,108,0,0,0,0,42,15492
596,133,16861,15817,16861,163,8,123,21,42,15501
2,2,191,186,191,0,0,1,0,42,15502
1171,2,2229,793,2229,247,0,15,1,42,15510
1,4,293,284,293,0,0,3,1,42,15520
3,34,1872,1831,1872,1,0,1,2,42,15521
125,108,12036,11640,12036,92,0,54,17,42,15522
8,33,5368,5303,5368,1,3,17,3,42,15530
14,35,3861,3785,3861,9,0,10,8,42,15531
0,0,142,142,142,0,0,0,0,42,15532
10,10,1370,1349,1370,0,0,0,1,42,15533
4,15,932,906,932,0,1,0,6,42,15534
7,20,2203,2167,2203,8,0,0,1,42,15535
1,5,459,452,459,0,0,0,1,42,15536
36,54,7952,7824,7952,13,2,16,7,42,15537
1,2,824,821,824,0,0,0,0,42,15538
2,8,498,487,498,0,0,0,1,42,15539
0,1,290,288,290,0,0,0,1,42,15540
3,14,3721,3697,3721,0,0,6,1,42,15541
1,2,1175,1172,1175,0,0,0,0,42,15542
0,0,264,264,264,0,0,0,0,42,15544
3,21,2879,2845,2879,1,1,1,7,42,15545
3,1,386,380,386,1,0,1,0,42,15546
1,5,504,498,504,0,0,0,0,42,15547
1,11,1699,1674,1699,3,8,2,0,42,15550
1,1,860,857,860,1,0,0,0,42,15551
12,30,6115,6049,6115,7,3,8,6,42,15552
6,10,2553,2499,2553,12,1,10,15,42,15554
0,1,112,111,112,0,0,0,0,42,15555
2,16,3684,3648,3684,7,0,4,7,42,15557
3,5,2126,2108,2126,7,0,0,3,42,15558
3,2,1968,1951,1968,6,0,2,4,42,15559
0,3,175,171,175,0,0,0,1,42,15560
0,3,168,164,168,0,0,1,0,42,15561
0,0,201,201,201,0,0,0,0,42,15562
3,23,3345,3305,3345,2,0,4,8,42,15563
1,0,50,47,50,1,0,1,0,42,15564
1799,751,59483,56106,59483,220,13,525,69,42,15601
5,12,3738,3710,3738,0,1,6,4,42,15610
3,3,543,532,543,0,0,4,1,42,15611
0,3,474,468,474,0,0,0,3,42,15612
132,105,13933,13630,13933,23,3,30,10,42,15613
4,0,387,382,387,1,0,0,0,42,15615
0,2,23,20,23,1,0,0,0,42,15616
0,0,367,367,367,0,0,0,0,42,15617
18,23,2634,2580,2634,7,1,4,1,42,15618
7,5,911,897,911,0,0,1,1,42,15620
0,0,47,47,47,0,0,0,0,42,15621
0,6,1387,1379,1387,1,0,1,0,42,15622
10,5,762,741,762,4,0,2,0,42,15623
1,3,410,402,410,1,0,1,2,42,15624
0,0,144,143,144,0,0,0,1,42,15625
32,62,5105,4903,5105,12,2,88,6,42,15626
46,34,6544,6434,6544,14,0,12,4,42,15627
0,0,525,522,525,0,0,2,1,42,15628
13,13,676,643,676,2,0,4,1,42,15629
20,10,1075,1034,1075,6,0,4,1,42,15631
73,63,9363,8943,9363,14,0,267,3,42,15632
3,2,293,287,293,0,1,0,0,42,15633
1,3,523,515,523,0,0,3,1,42,15634
2,1,220,211,220,0,0,6,0,42,15635
18,27,3946,3870,3946,5,0,19,7,42,15636
10,15,1861,1833,1861,0,0,3,0,42,15637
1,6,288,278,288,0,0,3,0,42,15638
13,33,2301,2239,2301,10,1,5,0,42,15639
0,0,378,378,378,0,0,0,0,42,15640
1,4,500,495,500,0,0,0,0,42,15641
335,314,45286,44234,45286,83,5,296,19,42,15642
726,423,18836,17551,18836,42,4,62,28,42,15644
0,5,233,226,233,0,0,2,0,42,15646
0,7,314,303,314,3,0,1,0,42,15647
233,240,28432,27681,28432,40,5,203,30,42,15650
1,0,423,421,423,1,0,0,0,42,15655
122,97,10298,10028,10298,11,1,30,9,42,15656
11,31,8916,8835,8916,9,6,20,4,42,15658
0,1,323,322,323,0,0,0,0,42,15660
1,11,504,490,504,0,0,1,1,42,15661
3,0,271,263,271,1,0,4,0,42,15662
1,0,455,453,455,1,0,0,0,42,15663
9,8,1472,1445,1472,2,1,7,0,42,15665
140,152,16461,16073,16461,28,3,51,14,42,15666
116,103,13139,12292,13139,25,0,589,14,42,15668
23,32,3649,3561,3649,7,0,22,4,42,15670
2,4,865,855,865,4,0,0,0,42,15671
48,24,3334,3224,3334,8,0,27,3,42,15672
21,21,1296,1246,1296,4,0,4,0,42,15673
12,10,1003,976,1003,2,0,2,1,42,15675
1,1,437,432,437,0,1,2,0,42,15676
0,3,389,383,389,0,0,0,3,42,15677
1,2,476,472,476,0,0,1,0,42,15678
23,37,3343,3271,3343,2,0,4,6,42,15679
0,0,101,100,101,1,0,0,0,42,15680
31,33,5241,5137,5241,4,0,26,10,42,15681
64,78,8248,8080,8248,8,1,12,5,42,15683
29,16,841,783,841,7,0,2,4,42,15684
6,5,972,960,972,0,0,0,1,42,15686
1,0,1476,1465,1476,4,3,2,1,42,15687
2,1,641,637,641,0,0,1,0,42,15688
0,0,229,229,229,0,0,0,0,42,15689
342,196,9078,8496,9078,15,1,21,7,42,15690
0,1,70,67,70,0,0,0,2,42,15691
1,17,941,918,941,0,0,2,3,42,15692
2,5,189,182,189,0,0,0,0,42,15693
3,4,337,328,337,1,0,0,1,42,15695
0,4,384,379,384,0,0,1,0,42,15696
25,36,3038,2962,3038,2,0,6,7,42,15697
0,3,791,788,791,0,0,0,0,42,15698
2120,434,34704,31170,34704,250,6,673,51,42,15701
1,1,266,264,266,0,0,0,0,42,15710
0,3,412,408,412,0,0,1,0,42,15711
0,0,151,151,151,0,0,0,0,42,15712
0,2,294,291,294,0,0,1,0,42,15713
21,21,5323,5253,5323,5,1,14,8,42,15714
0,5,621,612,621,0,0,0,4,42,15715
3,9,683,666,683,1,0,1,3,42,15716
266,101,10847,10368,10847,46,6,39,21,42,15717
0,0,234,234,234,0,0,0,0,42,15721
6,9,2432,2416,2432,0,0,0,1,42,15722
0,0,46,45,46,0,0,1,0,42,15723
5,19,2412,2379,2412,1,0,4,4,42,15724
0,11,1446,1431,1446,3,0,0,1,42,15725
2,5,168,161,168,0,0,0,0,42,15727
12,21,3701,3655,3701,7,0,4,2,42,15728
5,16,1537,1507,1537,4,0,4,1,42,15729
0,0,69,67,69,0,0,2,0,42,15730
1,1,315,311,315,0,0,2,0,42,15731
4,7,1669,1653,1669,3,0,2,0,42,15732
0,0,108,108,108,0,0,0,0,42,15733
0,0,322,322,322,0,0,0,0,42,15734
1,14,613,595,613,3,0,0,0,42,15736
0,0,83,83,83,0,0,0,0,42,15737
0,0,265,265,265,0,0,0,0,42,15738
8,2,462,451,462,1,0,0,0,42,15739
0,0,83,83,83,0,0,0,0,42,15741
2,1,950,936,950,0,0,5,6,42,15742
1,1,105,103,105,0,0,0,0,42,15744
0,7,337,330,337,0,0,0,0,42,15745
0,1,135,134,135,0,0,0,0,42,15746
1,1,2027,2024,2027,0,0,0,1,42,15747
30,52,7060,6936,7060,15,0,13,14,42,15748
9,1,245,235,245,0,0,0,0,42,15750
2,0,54,52,54,0,0,0,0,42,15752
1,1,513,511,513,0,0,0,0,42,15753
4,15,502,481,502,0,0,0,2,42,15754
0,0,207,206,207,0,0,0,1,42,15756
0,10,1618,1605,1618,0,0,0,3,42,15757
12,12,3004,2973,3004,2,0,3,2,42,15759
0,0,152,152,152,0,0,0,0,42,15760
0,0,111,111,111,0,0,0,0,42,15761
1,2,823,818,823,0,0,2,0,42,15762
0,0,163,163,163,0,0,0,0,42,15764
0,4,1707,1697,1707,1,0,5,0,42,15765
102,129,14668,14346,14668,29,1,30,31,42,15767
0,0,184,184,184,0,0,0,0,42,15770
1,7,991,981,991,0,0,1,1,42,15771
1,6,1715,1702,1715,0,0,0,6,42,15772
0,0,516,516,516,0,0,0,0,42,15773
3,23,3029,2992,3029,0,0,11,0,42,15774
0,5,751,742,751,4,0,0,0,42,15775
0,0,52,51,52,0,0,1,0,42,15776
0,6,170,164,170,0,0,0,0,42,15777
2,0,140,137,140,1,0,0,0,42,15778
44,2,414,358,414,7,0,2,1,42,15779
0,0,148,148,148,0,0,0,0,42,15780
0,0,94,94,94,0,0,0,0,42,15781
0,0,140,140,140,0,0,0,0,42,15783
0,1,67,66,67,0,0,0,0,42,15784
86,185,19270,18769,19270,41,4,177,8,42,15801
0,2,164,160,164,2,0,0,0,42,15821
0,9,1431,1417,1431,2,0,2,1,42,15823
5,46,5407,5335,5407,3,0,13,5,42,15824
24,69,9562,9412,9562,18,1,21,17,42,15825
0,10,231,219,231,0,0,2,0,42,15827
4,3,286,278,286,0,1,0,0,42,15828
0,8,1274,1259,1274,0,0,0,7,42,15829
1,9,328,318,328,0,0,0,0,42,15832
12,33,4533,4459,4533,3,0,14,12,42,15834
4,19,1993,1959,1993,0,0,6,5,42,15840
0,3,389,386,389,0,0,0,0,42,15841
3,26,3197,3147,3197,7,1,7,6,42,15845
2,14,3636,3609,3636,2,0,5,4,42,15846
1,2,255,250,255,0,0,1,1,42,15847
9,7,1027,1004,1027,3,0,4,0,42,15848
1,9,1399,1384,1399,0,0,4,1,42,15849
13,50,6671,6585,6671,3,0,11,9,42,15851
29,50,6578,6455,6578,9,0,27,8,42,15853
2,3,889,883,889,0,0,0,1,42,15856
44,76,13212,13012,13212,15,5,52,8,42,15857
1,6,1065,1052,1065,1,0,1,4,42,15860
0,2,174,171,174,0,0,0,1,42,15861
0,3,225,221,225,0,0,0,1,42,15863
1,11,1845,1827,1845,0,0,2,4,42,15864
3,9,1295,1279,1295,1,0,2,1,42,15865
0,0,261,261,261,0,0,0,0,42,15866
2,5,1350,1333,1350,5,0,1,4,42,15868
9,10,1326,1303,1326,0,0,1,3,42,15870
908,160,4190,3074,4190,20,1,10,17,42,15901
1417,506,12513,10471,12513,76,1,22,20,42,15902
169,114,16608,15977,16608,50,1,288,9,42,15904
264,245,21226,20389,21226,82,6,223,17,42,15905
834,280,11144,9962,11144,45,3,11,9,42,15906
84,37,5611,5468,5611,10,2,6,4,42,15909
2,9,922,905,922,4,0,1,1,42,15920
0,5,176,171,176,0,0,0,0,42,15921
0,0,177,177,177,0,0,0,0,42,15922
16,8,1770,1739,1770,0,2,2,3,42,15923
1,1,1034,1032,1034,0,0,0,0,42,15924
0,4,147,143,147,0,0,0,0,42,15925
3,17,2676,2649,2676,0,0,5,2,42,15926
1,7,1176,1158,1176,1,0,6,3,42,15927
3,3,1974,1963,1974,1,0,4,0,42,15928
0,0,75,75,75,0,0,0,0,42,15929
1,1,241,238,241,0,0,1,0,42,15930
240,35,9148,8811,9148,9,0,45,8,42,15931
0,2,218,214,218,0,0,2,0,42,15934
3,10,2620,2597,2620,3,2,3,2,42,15935
2,8,1620,1606,1620,0,0,4,0,42,15936
0,10,779,763,779,4,0,2,0,42,15937
7,11,2583,2561,2583,0,0,4,0,42,15938
529,76,3992,3235,3992,100,3,29,20,42,15940
6,7,2079,2051,2079,0,1,8,6,42,15942
11,41,3942,3886,3942,1,0,2,1,42,15943
6,26,3472,3424,3472,9,0,5,2,42,15944
3,0,198,193,198,0,0,2,0,42,15945
21,52,7093,7005,7093,2,1,8,4,42,15946
5,8,550,533,550,0,1,3,0,42,15948
4,6,672,660,672,0,0,1,1,42,15949
0,2,453,451,453,0,0,0,0,42,15951
1,14,1413,1391,1413,0,4,3,0,42,15952
0,0,83,83,83,0,0,0,0,42,15953
5,16,2413,2381,2413,3,0,5,3,42,15954
1,6,2551,2542,2551,0,1,1,0,42,15955
15,16,2739,2705,2739,1,0,2,0,42,15956
0,9,755,741,755,0,0,3,2,42,15957
0,4,2301,2296,2301,0,0,0,1,42,15958
0,1,425,422,425,0,0,2,0,42,15960
0,6,854,842,854,0,0,3,3,42,15961
0,0,149,149,149,0,0,0,0,42,15962
24,59,11114,10972,11114,16,1,24,18,42,15963
508,505,40371,38912,40371,146,14,229,57,42,16001
261,103,15877,15418,15877,30,4,47,14,42,16002
2,6,1150,1138,1150,1,0,2,1,42,16020
2,1,368,360,368,0,0,1,4,42,16022
12,11,4169,4123,4169,5,1,14,3,42,16023
0,6,209,201,209,1,0,1,0,42,16024
15,24,5564,5513,5564,3,0,7,2,42,16025
0,3,306,299,306,0,0,3,1,42,16027
2,11,1886,1871,1886,1,0,0,1,42,16028
3,12,705,683,705,5,2,0,0,42,16029
1,1,316,314,316,0,0,0,0,42,16030
26,43,6165,6053,6165,11,1,31,0,42,16033
7,4,2054,2040,2054,0,1,2,0,42,16034
0,1,122,121,122,0,0,0,0,42,16035
0,3,200,196,200,0,0,1,0,42,16036
7,36,4589,4517,4589,9,0,20,0,42,16037
23,24,3517,3455,3517,5,0,5,5,42,16038
0,5,975,965,975,0,5,0,0,42,16040
3,16,1888,1868,1888,1,0,0,0,42,16041
27,31,1195,1124,1195,10,0,1,2,42,16045
191,151,14396,13583,14396,50,1,416,4,42,16046
0,0,139,136,139,1,0,2,0,42,16048
13,16,3241,3202,3241,1,0,2,7,42,16049
5,5,1546,1528,1546,1,3,3,1,42,16050
6,28,3043,2998,3043,0,1,6,4,42,16051
7,15,2447,2393,2447,6,0,20,6,42,16052
3,26,4020,3956,4020,2,1,24,8,42,16053
0,0,497,495,497,0,0,2,0,42,16054
27,49,8486,8357,8486,13,1,33,6,42,16055
7,25,4791,4735,4791,11,0,5,8,42,16056
394,180,13909,13132,13909,29,5,148,21,42,16057
18,45,7738,7618,7738,8,0,42,7,42,16059
11,18,2761,2706,2761,2,0,14,10,42,16061
45,51,6559,6414,6559,12,5,27,5,42,16063
351,296,28060,26498,28060,106,6,777,26,42,16066
2827,854,34042,30134,34042,99,6,97,25,42,16101
174,68,5755,5486,5755,10,0,13,4,42,16102
285,209,15448,14752,15448,39,1,149,13,42,16105
8,0,314,306,314,0,0,0,0,42,16110
3,7,1409,1393,1409,3,0,3,0,42,16111
1,14,1571,1545,1571,0,0,10,1,42,16112
0,4,448,439,448,5,0,0,0,42,16113
1,3,606,595,606,0,0,5,2,42,16114
3,10,3287,3252,3287,3,0,12,7,42,16115
7,18,3074,3028,3074,6,0,12,3,42,16116
136,198,17185,16729,17185,36,1,61,24,42,16117
5,18,2463,2426,2463,2,3,8,1,42,16120
2385,250,4941,2268,4941,17,1,8,12,42,16121
7,10,2237,2207,2237,2,4,5,2,42,16123
5,23,2228,2192,2228,1,0,2,5,42,16124
176,183,18186,17634,18186,32,5,136,20,42,16125
446,166,16145,15303,16145,43,2,163,22,42,16127
14,16,2023,1991,2023,0,0,1,1,42,16130
2,3,933,925,933,1,2,0,0,42,16131
0,0,355,353,355,0,0,0,2,42,16132
3,11,1573,1557,1573,1,0,0,1,42,16133
2,18,3886,3847,3886,1,2,10,6,42,16134
26,9,801,762,801,2,0,2,0,42,16136
590,107,12941,12074,12941,103,0,48,19,42,16137
0,0,123,123,123,0,0,0,0,42,16140
14,32,1806,1754,1806,3,0,3,0,42,16141
46,40,7056,6938,7056,7,0,21,4,42,16142
11,29,2901,2855,2901,2,0,2,2,42,16143
7,25,2726,2681,2726,0,0,9,4,42,16145
2045,525,14040,11287,14040,69,3,76,35,42,16146
721,222,16959,15749,16959,46,2,203,16,42,16148
122,111,7426,7150,7426,8,0,30,5,42,16150
0,0,77,77,77,0,0,0,0,42,16151
6,17,2624,2588,2624,4,0,7,2,42,16153
15,18,2492,2436,2492,7,1,13,2,42,16154
0,0,103,103,103,0,0,0,0,42,16155
10,16,3319,3280,3319,7,0,6,0,42,16156
30,30,3477,3400,3477,6,0,5,6,42,16157
59,39,4706,4577,4706,15,0,13,3,42,16159
5,7,864,852,864,0,0,0,0,42,16160
112,19,644,498,644,12,0,2,1,42,16161
93,126,18214,17902,18214,27,2,55,9,42,16201
2,11,1014,999,1014,0,0,1,1,42,16210
0,3,104,101,104,0,0,0,0,42,16211
0,0,339,338,339,1,0,0,0,42,16212
0,0,204,203,204,0,0,0,1,42,16213
390,142,10127,9420,10127,31,4,125,15,42,16214
0,0,101,101,101,0,0,0,0,42,16217
23,4,1195,1164,1195,0,0,3,1,42,16218
6,12,2526,2496,2526,6,1,4,1,42,16222
0,0,154,154,154,0,0,0,0,42,16223
4,9,1181,1163,1181,2,3,0,0,42,16224
120,65,8279,8068,8279,5,0,9,12,42,16226
3,3,371,358,371,0,0,7,0,42,16228
22,43,4997,4885,4997,10,5,26,6,42,16229
0,1,494,493,494,0,0,0,0,42,16230
18,28,4281,4222,4281,0,0,10,3,42,16232
1,7,1246,1236,1246,0,0,1,1,42,16233
1,7,1256,1246,1256,1,0,1,0,42,16235
0,3,262,259,262,0,0,0,0,42,16236
2,0,410,405,410,1,0,2,0,42,16238
1384,14,4172,2454,4172,305,0,8,7,42,16239
6,6,1533,1519,1533,2,0,0,0,42,16240
8,31,4693,4637,4693,1,0,11,5,42,16242
2,2,265,261,265,0,0,0,0,42,16244
0,2,207,203,207,2,0,0,0,42,16245
1,3,252,247,252,0,0,1,0,42,16246
18,20,3130,3085,3130,4,0,3,0,42,16248
2,11,2089,2068,2089,5,0,1,2,42,16249
3,4,315,308,315,0,0,0,0,42,16250
2,0,91,89,91,0,0,0,0,42,16253
22,22,3471,3389,3471,7,0,21,10,42,16254
6,8,1943,1912,1943,0,0,15,2,42,16255
1,16,2084,2061,2084,4,0,1,1,42,16256
10,15,1869,1823,1869,7,1,6,7,42,16258
25,11,1934,1893,1934,4,0,1,0,42,16259
0,1,296,295,296,0,0,0,0,42,16260
5,15,3007,2976,3007,4,0,7,0,42,16262
0,1,317,316,317,0,0,0,0,42,16263
182,191,16321,15841,16321,29,3,51,24,42,16301
0,3,564,559,564,0,0,0,2,42,16311
0,0,25,25,25,0,0,0,0,42,16312
9,14,1848,1814,1848,0,1,7,3,42,16313
12,43,5507,5434,5507,3,1,11,3,42,16314
21,39,5436,5345,5436,9,2,17,3,42,16316
3,13,1456,1435,1456,0,0,3,2,42,16317
0,13,1355,1325,1355,5,0,8,4,42,16319
0,0,76,75,76,0,0,0,1,42,16321
0,5,158,153,158,0,0,0,0,42,16322
300,264,16372,15662,16372,43,2,72,29,42,16323
0,0,391,391,391,0,0,0,0,42,16326
11,29,2978,2923,2978,3,0,11,1,42,16327
0,1,80,77,80,0,0,1,1,42,16328
0,6,528,517,528,0,0,3,2,42,16329
0,1,88,87,88,0,0,0,0,42,16331
0,0,53,51,53,0,0,0,2,42,16332
0,2,240,238,240,0,0,0,0,42,16333
0,0,338,337,338,0,0,1,0,42,16334
901,531,28445,26632,28445,69,5,251,56,42,16335
2,6,1990,1977,1990,0,0,3,2,42,16340
2,10,2030,2003,2030,2,0,13,0,42,16341
35,14,2281,2214,2281,11,0,5,2,42,16342
6,2,449,440,449,0,0,0,1,42,16343
0,1,523,521,523,1,0,0,0,42,16344
10,32,3543,3477,3543,0,0,16,8,42,16345
10,33,3247,3175,3247,4,4,17,4,42,16346
5,14,2238,2211,2238,0,1,3,4,42,16347
8,33,2737,2670,2737,0,1,18,7,42,16350
3,16,1716,1693,1716,0,2,1,1,42,16351
0,2,245,243,245,0,0,0,0,42,16352
3,28,3348,3292,3348,15,1,2,7,42,16353
118,71,11379,11091,11379,18,4,55,22,42,16354
1,10,1383,1368,1383,1,1,2,0,42,16360
0,0,53,53,53,0,0,0,0,42,16361
6,7,1102,1086,1102,0,0,1,2,42,16362
1,11,1347,1325,1347,1,0,1,8,42,16364
94,161,18579,18161,18579,21,3,94,45,42,16365
0,2,358,353,358,0,0,2,1,42,16370
9,20,3260,3218,3260,4,0,3,6,42,16371
0,3,499,488,499,0,0,6,2,42,16372
87,33,3510,3368,3510,0,0,15,7,42,16373
3,15,1968,1934,1968,9,0,5,2,42,16374
1068,41,6581,5243,6581,183,0,25,21,42,16401
3,4,956,934,956,13,0,1,1,42,16402
356,65,7029,6536,7029,31,2,16,23,42,16403
6,20,3269,3226,3269,4,0,3,10,42,16404
1,8,922,908,922,1,0,4,0,42,16405
23,32,3509,3439,3509,4,1,3,7,42,16406
41,134,11317,11077,11317,9,7,27,22,42,16407
1,22,1854,1817,1854,4,1,6,3,42,16410
6,10,1477,1450,1477,7,0,3,1,42,16411
186,106,10480,10090,10480,15,3,64,16,42,16412
49,77,8916,8645,8916,18,1,108,18,42,16415
0,0,203,201,203,0,0,2,0,42,16416
34,93,8329,8127,8329,15,8,31,21,42,16417
0,3,650,647,650,0,0,0,0,42,16420
25,19,2518,2459,2518,3,0,12,0,42,16421
1,10,401,389,401,0,0,0,1,42,16422
30,56,4450,4327,4450,19,2,6,10,42,16423
8,32,4676,4602,4676,7,0,9,18,42,16424
16,33,3730,3664,3730,8,0,5,4,42,16426
1,2,193,190,193,0,0,0,0,42,16427
117,118,12478,12160,12478,33,2,37,11,42,16428
52,52,5384,5249,5384,13,0,15,3,42,16433
9,22,2990,2950,2990,5,0,0,4,42,16434
12,28,2108,2058,2108,3,2,4,1,42,16435
2,6,756,738,756,10,0,0,0,42,16436
24,67,8083,7954,8083,3,1,24,10,42,16438
2,5,891,882,891,0,0,0,2,42,16440
45,72,10136,9956,10136,7,3,35,18,42,16441
